Czesotl_rad_s,Re,Im
0.369147547985629,0.0660710681279007,-0.0244140919960899
0.427227241318016,0.0645937163800686,-0.0280882989836549
0.494444881782902,0.0626185681949189,-0.0322481111370938
0.572238184922592,0.0599790564021077,-0.036917989519526
0.662271068724057,0.056453537600757,-0.0420958390043089
0.766469243097148,0.0517477233350279,-0.0477290447697567
0.887061398810241,0.0454733013289777,-0.0536709978729501
1,0.0388076883594716,-0.0585575236527517
1.02662687687188,0.0371278140190298,-0.0595995710687992
1.10894901356478,0.0316820405556185,-0.0625219864050871
1.22030705048235,0.0237443763386151,-0.0656653318509794
1.32443329796071,0.0158023819674117,-0.0676239131408969
1.42227397583093,0.00798806037709734,-0.0684652037592844
1.51474291245797,0.000418814412143321,-0.0682605666367273
1.60269723655454,-0.00679920913863959,-0.0670856356011193
1.6869301603024,-0.0135695977594262,-0.0650212123965303
1.72998141152966,-0.0169205264928837,-0.0636078044543681
1.76817366746852,-0.0198053952159363,-0.0621540443867527
1.84710661659714,-0.0254295876268066,-0.0585772090435151
1.92436565883239,-0.0303759988984727,-0.0543900230881572
2.00055760600051,-0.0345903473667507,-0.0496974874252926
2.076272670091,-0.0380312948298523,-0.0446093198357165
2.15209849995277,-0.0406713749526849,-0.0392386421389904
2.22863528874985,-0.0424977265082632,-0.0337003911042646
2.30651250423352,-0.0435125835959472,-0.0281095196524296
2.38640806888897,-0.0437334938557954,-0.022579049999955
2.46907114563893,-0.0431932494468705,-0.0172180346139679
2.55535012839761,-0.0419395257990301,-0.0121294745441852
2.64622807524068,-0.0400342307453484,-0.00740823782325987
2.74286877311194,-0.037552571877575,-0.00313901296929129
2.8466780732416,-0.0345818526157965,0.000605676064423304
2.95938739351323,-0.0312200067853197,0.0037673770396614
3.08316987232169,-0.027573876007825,0.00630353326527448
3.22080549893709,-0.0237572215436039,0.00818923025443537
3.3759213068059,-0.0198884386014053,0.00941888160769151
3.5533495293854,-0.0160879009322476,0.0100078750671471
3.75967659225893,-0.0124747989641812,0.00999418885074168
4.00411142159248,-0.00916323676713085,0.00943994214627527
4.29990961419282,-0.00625721616546998,0.00843272271031417
4.66681190525557,-0.00384397352598897,0.00708626649922587
5.1354421182554,-0.00198501936769293,0.00553952923789737
5.92816135229213,-0.000489716624004002,0.00359875801940773
6.86086643253674,0.000123467825806092,0.00219327995585404
7.94031832262952,0.000299038778342762,0.00127946473564205
9.18960537778236,0.000293272932888978,0.000720111386244594
10,0.000259135369954183,0.000509236633364327
10.6354485510601,0.000229833231774229,0.000393288484814869
12.3087729268244,0.000161463731622546,0.000209429292010256
14.2453691761804,0.000106160410150195,0.000109197124551359
16.4866590822735,6.67627727698595e-05,5.59592090859517e-05
19.080581509225,4.06858277320881e-05,2.82788671800484e-05
22.0826177646643,2.4233658242949e-05,1.41326068726823e-05
25.5569782872973,1.4192846764782e-05,7.00147478536114e-06
29.5779760415245,8.20877128467174e-06,3.44517326216534e-06
34.2316159945964,4.70358995500657e-06,1.68641872751134e-06
39.6174346735697,2.6763979105966e-06,8.22218446516793e-07
45.8506291482798,1.51498219339482e-06,3.99661571612438e-07
53.0645209770636,8.54224278740794e-07,1.93821217114944e-07
61.4134078164741,4.80254417046452e-07,9.38337094398578e-08
71.0758636879581,2.69417356831983e-07,4.53681648100987e-08
82.2585584907741,1.50894537989623e-07,2.19138717084369e-08
95.2006784565673,8.44099931096362e-08,1.0577152976357e-08
100,6.94038577357597e-08,8.27618003610657e-09
110.179042094534,4.71758918212531e-08,5.10246580839026e-09
127.514021051934,2.63482660619878e-08,2.46044148275185e-09
147.576392531005,1.47083567083853e-08,1.18607611819013e-09
170.795269828368,8.20752333423971e-09,5.71626482690569e-10
197.667280622925,4.578650902861e-09,2.7544670375111e-10
228.767189326296,2.5537090788162e-09,1.32711062172948e-10
264.760190696851,1.4240884894751e-09,6.39344697180884e-11
306.416137664961,7.94056695256358e-10,3.07986681328623e-11
354.626007687904,4.42718789977044e-10,1.48356165024371e-11
1000,7.00647188772923e-12,8.32405115608017e-14
3546.26007687904,4.43052644631061e-14,1.48424353068801e-16
10000,7.00713614710715e-16,8.32453227884837e-19
100000,7.00714279004247e-20,8.32453709028154e-24
354626.007687904,4.43056017941808e-22,1.48425042043258e-26
1000000,7.00714285647185e-24,8.32453713817591e-29
10000000,7.00714285713615e-28,8.32453713949966e-34
100000000,7.00714285714279e-32,8.32453714250278e-39
354626007.687904,4.43056018279174e-34,1.48425042665404e-41
1000000000,7.00714285714286e-36,8.32453760814542e-44
10000000000,7.00714285714286e-40,8.32453666333771e-49
100000000000,7.00714285714286e-44,8.32457078041204e-54
1000000000000,7.00714285714286e-48,8.32484971522471e-59
3546260076879.04,4.43056018279174e-50,1.48443877697516e-61
10000000000000,7.00714285714286e-52,8.32888378196531e-64
100000000000000,7.00714285714286e-56,8.35677726323236e-69
1e+15,7.00714285714286e-60,8.26229649173458e-74
1e+16,7.00714285714286e-64,7.93984808370381e-79
1e+17,7.00714285714286e-68,1.71625501423365e-83
3.54626007687904e+17,4.43056018279174e-70,1.08517426925712e-85
1e+18,7.00714285714286e-72,1.71625501423365e-87
