Czesotl_rad_s,Amplituda,Faza_deg
0.1,0.0764351751303067,-5.59828774452834
0.102254640166825,0.0764325293690826,-5.72447602028538
0.119396598128699,0.0764104952703962,-6.68380612683405
0.139412232261036,0.0763804850094863,-7.80376935546971
0.16278328535839,0.0763396263948262,-9.11118339167194
0.190072259530679,0.0762840258617462,-10.6372971628479
0.221935954686983,0.076208416231931,-12.418496852021
0.259141276609449,0.0761056923031011,-14.4971100015767
0.302583695091175,0.0759663064799167,-16.9223139391075
0.35330879639454,0.0757774967657873,-19.7511518092692
0.412537448761559,0.0755223269666587,-23.0496560190096
0.481695186667947,0.0751785409476848,-26.8940773738592
0.562446521050696,0.0747172797545271,-31.3722257525594
0.656735001298864,0.074101794775746,-36.58496263274
0.766829993232626,0.0732864172875144,-42.6479876452862
0.895381298938187,0.0722161846492724,-49.6943162403587
1,0.0712626486241978,-55.403189860225
1.04548293306653,0.0708275366698106,-57.8784199884226
1.22074759058471,0.0690499663183256,-67.3841777303348
1.42539359829372,0.0668064178431068,-78.4409030216299
1.66434644289042,0.0640044636589825,-91.3545635413926
1.94335731918392,0.0604977722020045,-106.561147106314
2.2691415517234,0.055981018403219,-124.68664142645
2.64954022141432,0.0498180152104396,-146.485277769578
3.09370888720474,0.0411419525362522,-172.239116721562
3.61233794505698,0.0301371579433264,-200.359507515407
4.21790992787579,0.0193363150582881,-227.22055412245
4.92499993917168,0.0112845150254198,-250.03346584841
5.75062645139427,0.00627548260525814,-268.414398386881
6.71466091206437,0.00341967050830038,-283.156543511884
7.84030601623822,0.00184874607158395,-295.131608424052
9.15465415652131,0.000996451799182443,-304.99943510104
10,0.000700225761259084,-309.864404117203
10.6893394915883,0.000536456615623523,-313.224338819805
12.4812993274066,0.000288682844762876,-320.136373046164
14.5736631363342,0.000155322081804771,-325.978265727174
17.0167906112925,8.35634869120707e-05,-330.935085329446
19.8694837392414,4.4956092801806e-05,-335.152328358637
23.2004020665323,2.41855549792193e-05,-338.747118218768
27.0897152192091,1.30113313854383e-05,-341.815395368831
31.6310324516517,6.99981670828334e-06,-344.436741606853
36.9336556645667,3.76574819618473e-06,-346.677764469602
43.1252101186963,2.02588943750006e-06,-348.594570702951
50.3547161611175,1.08988363818088e-06,-350.234638825784
58.7961758954408,5.86333202512346e-07,-351.638278438823
68.6527611210527,3.15434230749959e-07,-352.839793972387
80.1617033380873,1.69696599718971e-07,-353.868429472047
93.6000035123566,9.12929940359572e-08,-354.749146156127
100,7.00714199439064e-08,-355.085327373762
