Czesotl_rad_s,Amplituda,Faza_deg
0.01,0.999950003647859,-1.17517846272068
0.020216167862443,0.999795714192956,-2.3756608605512
0.023580137846522,0.999722101284019,-2.77091533367878
0.0275038723780062,0.999621977130473,-3.23190762279841
0.0320805162679414,0.999485806305859,-3.76955743936252
0.0374187136223274,0.999300634296935,-4.39659037895271
0.0436451869245306,0.999048870500924,-5.12783190826325
0.0509077452769671,0.998706645645023,-5.98054648999449
0.0593787932141485,0.998241601263118,-6.97482718371614
0.0692594233821598,0.99760992675349,-8.13404072702713
0.0807841902399304,0.996752409796652,-9.48533205557526
0.0942266781043154,0.995589211774654,-11.0601900272816
0.1,0.995036176836104,-11.7360876117526
0.109905995717782,0.994013030180703,-12.8950721570349
0.128194351512047,0.991880284296073,-15.0320796270509
0.149525889395454,0.988999996629476,-17.5196637738487
0.174406994815215,0.985120208827206,-20.4133308976908
0.203428315748238,0.979912178784068,-23.7762938033625
0.237278783984612,0.972953419391271,-27.6799989622427
0.276761969552431,0.963712055915138,-32.2044469935519
0.322815156518623,0.951537134255886,-37.4382434717075
0.376531593002704,0.935662224485644,-43.4784112034785
0.439186443592449,0.915231914560798,-50.4302404424996
0.512267060241074,0.889359942830112,-58.4079590494034
0.597508290241187,0.857218860628872,-67.5378798768199
0.696933659445006,0.818137553538644,-77.9669238320179
0.812903408371699,0.771639400373932,-89.8805903790401
0.948170521522169,0.717294300022743,-103.53374437301
1,0.696547112949238,-108.721387151293
1.10594607997085,0.654219159349046,-119.288763240861
1.28997548862764,0.580216244631465,-137.619787938939
1.50462738771495,0.491497055731959,-158.94438008105
1.75499735911292,0.386300052284147,-183.048580599895
2.04702888943879,0.273939311700326,-208.325091765596
2.38765446138053,0.175011464292161,-232.185006207657
2.78496012262597,0.103592771072153,-252.816183144802
3.2483774390589,0.05869757870379,-269.898743707919
3.78890738896372,0.0325328079639826,-283.914404918407
4.41938151322186,0.017835629002489,-295.480352564118
5.1547665208964,0.00972343829479226,-305.112113214203
6.01251958118069,0.0052844858169915,-313.198421934521
7.01300273592114,0.00286666229926283,-320.029168255231
8.17996627037669,0.0015532104281029,-325.824743076232
9.54111251686424,0.000840877026414472,-330.757163058825
10,0.000697185145879482,-332.112352590516
11.1287534753211,0.000454976482499243,-334.963965739795
12.9805778619173,0.00024607647660653,-338.557255100236
15.1405457945448,0.00013305299151147,-341.629723932307
17.6599323539552,7.19261970170577e-05,-344.258811935798
20.5985447934541,3.88760643555658e-05,-346.509693791226
24.0261422922669,2.1010105838553e-05,-348.43750885631
28.0240919558404,1.13537173678384e-05,-350.089079724451
32.6873003745662,6.13509678425279e-06,-351.504272028897
38.1264665938425,3.31501348911776e-06,-352.717092600101
44.4707099783145,1.79116209247094e-06,-353.756590201437
51.8706353526806,9.67774063418605e-07,-354.647602970987
60.5019081818746,5.22883999786862e-07,-355.411384027218
70.5694246611693,2.82508199216588e-07,-356.066128439667
82.312175709202,1.52634459904912e-07,-356.627419198818
96.0089203293536,8.24652669927512e-08,-357.108605936995
100,7.00679249107212e-08,-357.224014281305
