Czesotl_rad_s,Amplituda,Faza_deg
0.1,0.0447124170500979,-4.49501264873095
0.10787637450008,0.044710953221238,-4.84909864994819
0.125978540101781,0.0447071689230526,-5.66292711075296
0.147118334665245,0.044702009041347,-6.61339512643147
0.171805486689943,0.0446949740613462,-7.72347626501025
0.200635259527182,0.0446853835144568,-9.02002593904467
0.234302804532587,0.0446723107982768,-10.5344489226342
0.273619922745424,0.0446544948359432,-12.303488748031
0.31953463925695,0.0446302206128105,-14.3701656577171
0.373154062250303,0.0445971581111935,-16.7848984165802
0.43577107789535,0.0445521460168333,-19.6068584127703
0.508895524773082,0.0444909027236444,-22.9056254198536
0.594290599515793,0.0444076424638164,-26.7632495928011
0.694015371485778,0.0442945680918974,-31.2768867204006
0.8104744316181,0.0441412007342435,-36.5622906640484
0.946475872573873,0.0439334765861205,-42.7586766169314
1,0.0438433715897299,-45.2056996862282
1.10529899823735,0.0436524435396596,-50.0359365681618
1.29077339518673,0.0432720596282686,-58.6061521760489
1.50737127273148,0.0427545059634054,-68.7432701800886
1.76031529804456,0.042038031325162,-80.8181123525163
2.05570452653951,0.0410027350728364,-95.3586830907693
2.40066146396011,0.0393784413192337,-113.13116759741
2.80350380618395,0.0365518528178519,-135.1250019315
3.27394499777687,0.0314795744498108,-161.934430793382
3.8233284452209,0.023754581462531,-191.938316760546
4.46490103222912,0.0154074257378776,-220.741944643604
5.2141325322232,0.00899401364777892,-244.959242553702
6.08908861973477,0.00499287093133632,-264.273771429398
7.11086647488312,0.00271730949003745,-279.689568973624
8.30410348434365,0.00146797499471671,-292.196656258457
9.69757130474339,0.000790841679283424,-302.505107028042
10,0.000699586237438536,-304.330324056313
11.3248696127027,0.000425585114123718,-311.101617567971
13.2252362694137,0.000228921545080055,-318.328847741667
15.4444934346643,0.000123111830824635,-324.438527744601
18.0361524432683,6.62020533205648e-05,-329.622999085114
21.0627040849842,3.55976981073921e-05,-334.033870873219
24.5971253995022,1.91408283724078e-05,-337.793440522962
28.7246393187549,1.02918331966586e-05,-341.002024234527
33.5447695855248,5.5337629927366e-06,-343.74289994515
39.1737404971087,2.97540214459332e-06,-346.085797144771
45.7472793373132,1.59981215752859e-06,-348.089461985847
53.4238890697873,8.60183461130266e-07,-349.803607582062
62.3886702047659,4.62500631942462e-07,-351.270438284336
72.8577839931214,2.4867548362462e-07,-352.525867390001
85.0836645654749,1.33706703982394e-07,-353.600506723892
99.3611056928895,7.18907620040126e-08,-354.52048147547
100,7.00710746789042e-08,-354.555504269783
