Czesotl_rad_s,Amplituda,Faza_deg
0.1,0.0316148735488263,-4.23068816924992
0.116064984269244,0.031612131569717,-4.91037418727432
0.135622460135036,0.031608244233579,-5.73783871101416
0.158475459320365,0.0316029385158466,-6.70476129388494
0.185179292440167,0.031595697914091,-7.83465729544653
0.216382842464709,0.0315858187250483,-9.15501436100617
0.25284433208554,0.0315723429538751,-10.6979679702244
0.295449747954068,0.0315539678272634,-12.5010949162719
0.345234369487827,0.0315289243031581,-14.608347513262
0.403407925378182,0.031494814962424,-17.0711575017228
0.471383989083588,0.0314483995243922,-19.9497479437323
0.550814327596683,0.0313853142938468,-23.3147065598605
0.643629038134313,0.0312997107153293,-27.2489005314347
0.752083448041733,0.0311837985146606,-31.8498626213853
0.878812917543204,0.0310272800085868,-37.2328771524639
1,0.0308570790408201,-42.3893295151659
1.02689687700445,0.0308166570178617,-43.5351973804835
1.19993365476408,0.030534349797191,-50.9222510021459
1.40212791379367,0.0301573817796896,-59.5975734826018
1.63839282183139,0.0296547245102776,-69.8199438857331
1.91446943764622,0.0289803479817159,-81.9340655151583
2.23706621442866,0.0280534842210365,-96.423147139849
2.61402201013509,0.0267064466624574,-113.977908070717
3.05449656581392,0.0245804025378819,-135.480798828874
3.56919308039296,0.0210888741946287,-161.484792329327
4.17061829032714,0.0160070103615421,-190.662779119233
4.87338637384566,0.0105088299113746,-219.10664397649
5.69457406444204,0.00619552554758003,-243.422540588732
6.65413560259669,0.00345730750857902,-262.993557443896
7.77538760874526,0.00188529548081383,-278.659582999916
9.08557565953974,0.00101869291735725,-291.37185329513
10,0.000695878723132153,-298.049578651482
10.6165363347773,0.000548388533213567,-301.842719866058
12.4054708222369,0.000294731383183791,-310.568125436015
14.4958488784374,0.000158279208544532,-317.898699872446
16.9384651108797,8.496476988485e-05,-324.091964511533
19.7926732486339,4.55980372353237e-05,-329.344403574508
23.1278283931148,2.44672287629039e-05,-333.810679069166
27.0249722946487,1.31273588243344e-05,-337.615425773446
31.5788026057803,7.04268015053077e-06,-340.860807446457
36.8999739626856,3.77812157079029e-06,-343.631594829246
43.1177868092326,2.02673817729237e-06,-345.99873969298
50.3833293000817,1.08719545586861e-06,-348.021996152147
58.8731486286982,5.83188678789508e-07,-349.751911265891
68.7935409907731,3.12827074628776e-07,-351.231380019786
80.3855644259233,1.67801196706906e-07,-352.496887451853
93.9308963459369,9.00082807534812e-08,-353.579518170521
100,7.00679216735284e-08,-353.969378024302
