Czesotl_rad_s,Re,Im
0,0.999999999999999,0
1e-20,0.999999999999999,0
1e-19,0.999999999999999,0
1e-18,0.999999999999999,0
1e-17,0.999999999999999,0
2.02161678624429e-17,0.999999999999999,0
1e-16,0.999999999999999,-2.22044604925031e-16
1e-15,0.999999999999999,-2.22044604925031e-15
1e-14,0.999999999999999,-2.06501482580279e-14
1e-13,0.999999999999999,-2.04947170345804e-13
1e-12,0.999999999999999,-2.05124806029744e-12
2.02161678624429e-12,0.999999999999999,-4.14668299697495e-12
1e-11,0.999999999999999,-2.05109262907399e-11
1e-10,0.999999999999999,-2.05110151085819e-10
1e-09,0.999999999999999,-2.05110128881358e-09
1e-08,0.999999999999999,-2.0511012222002e-08
2.0216167862443e-08,0.999999999999998,-4.14654066638319e-08
1e-07,0.999999999999973,-2.05110122220018e-07
1e-06,0.999999999997395,-2.05110122397409e-06
1e-05,0.999999999739648,-2.05110122388562e-05
2.0216167862443e-05,0.999999998935962,-4.1465406627711e-05
0.0001,0.999999973964918,-0.000205110119672811
0.001,0.999997396494609,-0.00205109848164817
0.0020216167862443,0.99998935967857,-0.00414651800592883
0.01,0.99973967644425,-0.0205082700025775
0.020216167862443,0.9989364184205,-0.0414427565664608
0.0231738953112679,0.998602625257187,-0.047497892382472
0.0265643532222188,0.998164152232376,-0.0544348033265687
0.0304508522471702,0.997588227182666,-0.062380414339648
0.0349059657060809,0.996831858704916,-0.0714791689002749
0.0400128847621111,0.995838679080019,-0.0818950632307756
0.0458669718657024,0.994534833309967,-0.0938137136492623
0.052577541475371,0.992823641661771,-0.107444331200277
0.0602699013069461,0.990578696688633,-0.123021396174916
0.0690876922278799,0.98763498186867,-0.140805702680394
0.0791955704899114,0.983777524609285,-0.161084262159291
0.0907822823859144,0.978727036328342,-0.184168290759775
0.1,0.974234837396088,-0.202394354704936
0.104064188744568,0.972121975579475,-0.210388128418576
0.119289305076399,0.963496548951314,-0.240083412595207
0.136741932813586,0.952254427729071,-0.273586124171335
0.156747968123547,0.937638549586419,-0.311193223487128
0.179680987428746,0.918698510945866,-0.353124541319624
0.205969223268797,0.894259037601367,-0.399460542559688
0.236103560766411,0.862896207966427,-0.45005392531437
0.270646704016693,0.822932802775879,-0.504409514986976
0.310243683565488,0.772470346599237,-0.561529838552442
0.355633901184867,0.709482208531458,-0.619730901201232
0.407664936860096,0.631997026824986,-0.676445827907408
0.467308375808513,0.538399944057681,-0.728053501397019
0.535677951071212,0.42786437626069,-0.769791226860978
0.614050340457483,0.300895673948798,-0.795823652408424
0.703889006187276,0.159928846688682,-0.799527365162574
0.806871522393718,0.00990947459094678,-0.774002449731394
0.867258443968089,-0.0704529668477661,-0.746458103992132
0.956811341324563,-0.177520940257383,-0.691406407313439
1,-0.223568316303761,-0.65969317754773
1.04101237291942,-0.26374877136557,-0.626936048419203
1.12052564270594,-0.331431465386302,-0.557284398615384
1.19601006650599,-0.382771854277319,-0.485389983643959
1.26809746801332,-0.419736265749347,-0.413338891875495
1.33353668295842,-0.442979706482033,-0.346597160676586
1.33738370423759,-0.444041575612355,-0.342665211459248
1.40442788269272,-0.457192740766782,-0.274541824965482
1.46975639166795,-0.460532669496078,-0.209896518905581
1.53386973109702,-0.455288321881375,-0.149479787988203
1.59725101702819,-0.442607444922704,-0.0939024142582307
1.66037562972188,-0.423584997519973,-0.0436546677242014
1.72372188100475,-0.399280166324834,0.000885270071501232
1.78778287038891,-0.370725450910509,0.0394488211702614
1.85307994314795,-0.338929341230698,0.0718773883663565
1.92017840658707,-0.304873958745954,0.0981236332239221
1.98970644885389,-0.269508830669555,0.118252400618001
2.06237858869359,-0.233741771984611,0.132440485360087
2.13902553176042,-0.198427680702198,0.140974723057802
2.22063311886893,-0.164355911059683,0.144248066963606
2.30839428105883,-0.132236775018582,0.14275341756803
2.40377982456585,-0.102687633160705,0.137075018999198
2.50863689658053,-0.0762189745002879,0.127877232666022
2.62532890336384,-0.0532208604868992,0.115890444417618
2.75693886611635,-0.0339501423107411,0.101893754667461
2.90757233266911,-0.0185189899199865,0.0866939430601813
3.08282113702827,-0.00688555659798668,0.0711000080688489
3.29049597135447,0.00115186711282051,0.0558924160067089
3.54182640767582,0.00595497472009101,0.0417861987762944
3.85351317849038,0.00803629539636269,0.0293875217254598
4.25142601812353,0.00803559685601941,0.0191448579340476
4.76109734778643,0.00672401966673771,0.0114811481745289
5.45766993305056,0.00480505279725318,0.00608973037967383
6.25615460519254,0.00319553390181161,0.00318756509568501
7.17146161717313,0.00203630638301337,0.00165308211617703
8.22068266725714,0.00126239349324047,0.000851607105332537
9.42341005547777,0.000768156318203817,0.000436587401243497
10,0.00061621858924472,0.000326100870750512
10.802102534303,0.00046135102277338,0.000223017803755438
12.3825046851026,0.00027450284140204,0.000113616413668638
14.1941276515091,0.000162218419484907,5.77652856505261e-05
16.2708002064985,9.53830326394643e-05,2.93246580128786e-05
18.6513004433664,5.58754179984765e-05,1.48696400681089e-05
21.3800798862849,3.2640636603444e-05,7.53339180178517e-06
24.5080935418904,1.90277141486808e-05,3.81412176850434e-06
28.09375139161,1.10746300227628e-05,1.93010728137391e-06
32.2040090921209,6.43804832736868e-06,9.76345382085512e-07
36.9156182507948,3.73927680736781e-06,4.93742187353651e-07
42.3165596227529,2.17032251328319e-06,2.49632876132008e-07
48.507685991889,1.25902940793967e-06,1.26191739787759e-07
55.6046054136815,7.30090386933643e-07,6.37830111151197e-08
63.7398399859399,4.23240891337776e-07,3.22357092042199e-08
73.0653004586123,2.4530138483934e-07,1.62906188580618e-08
83.7551228915056,1.42146908229937e-07,8.23215802975516e-09
96.0089203293536,8.2360284178533e-08,4.15978968422892e-09
100,6.99857018776517e-08,3.39346931427545e-09
