Czas_s,Pozycja_X_m,Pozycja_Y_m,Kat_Alpha_rad,Kat_Beta_rad,Sterowanie_Ux,Sterowanie_Uy
0,0.12,0.12,0.0349065850398866,-0.0349065850398866,-0.614765815156374,0.374765815156374
0.01,0.1205,0.1195,0.0349065850398866,-0.0349065850398866,-0.590498582737512,0.362126086350669
0.02,0.121024459542803,0.118975540457197,0.034845108458371,-0.034869108458371,-0.566740755568998,0.349702098544742
0.03,0.121573378628409,0.118426621371591,0.0347245820185816,-0.0347954192682203,-0.543486085072551,0.337492215276902
0.04,0.122146714179299,0.117853269003558,0.0345473815032353,-0.0346867598682151,-0.520728358732177,0.32549479236418
0.05,0.122744381740875,0.117255534988167,0.0343158323793817,-0.0345443512466822,-0.49846139974702,0.31370817790011
0.06,0.123366257146204,0.116633495464611,0.034032210419655,-0.0343693931459129,-0.47667906671462,0.302130712269707
0.07,0.124012178145507,0.115987250220645,0.0336987423199535,-0.0341630642273536,-0.455375253343428,0.290760728181015
0.08,0.124681946000826,0.115316921851911,0.0333176063135806,-0.0339265222375674,-0.434543888193418,0.279596550712651
0.09,0.1253753270463,0.114622654936029,0.0328909327818733,-0.033660904174963,-0.414178934443699,0.26863649737675
0.1,0.126092054214483,0.11390461522135,0.0324208048613467,-0.0333673264572873,-0.394274389686028,0.257878878196732
0.11,0.126831828529136,0.113162988830246,0.0319092590473757,-0.033046885089874,-0.374824285743162,0.247321995799352
0.12,0.127594320564911,0.112397981476817,0.0313582857944361,-0.0327006558346411,-0.355822688510998,0.236964145520452
0.13,0.128379171874346,0.111609817698908,0.0307698301129222,-0.0323296943798281,-0.337263697823487,0.226803615523895
0.14,0.129185996382613,0.110798740104303,0.0301457921625572,-0.0319350365104632,-0.319141447339328,0.216838686933132
0.15,0.13001438175041,0.109965008630993,0.0294880278424099,-0.0315176982795458,-0.301450104449456,0.207067633974892
0.16,0.130863890705428,0.109108899821385,0.0287983493775286,-0.0310786761799352,-0.284183870204381,0.19748872413448
0.17,0.131734062342814,0.108230706110341,0.0280785259022024,-0.030618947316927,-0.267336979260446,0.18810021832217
