Czas_s,Pozycja_X_m,Pozycja_Y_m,Kat_Alpha_rad,Kat_Beta_rad
3.3,0.000444738509349827,-0.000685271486451735,-0.000882004459992838,0.00221883015214368
3.31,0.000445332037503767,-0.000705447471192285,-0.000855852152627221,0.0021891389898321
3.32,0.000445307532532527,-0.000724068689947654,-0.000829306981028429,0.00215733774956781
3.33,0.000444683319731482,-0.000741155947739433,-0.000802417076710239,0.00212353312881649
3.34,0.000443477999681588,-0.00075673152815098,-0.000775229602070348,0.00208783137339481
3.35,0.000441710414522941,-0.000770819118562977,-0.00074779071475242,0.00205033814527702
3.36,0.000439399614907415,-0.000783443735705474,-0.000720145534462029,0.00201115839518775
3.37,0.000436564827655338,-0.000794631651619031,-0.000692338112207738,0.0019703962400107
3.38,0.00043322542413947,-0.000804410320114245,-0.000664411401936089,0.00192815484503522
3.39,0.000429400889417833,-0.000812808303815566,-0.000636407234527016,0.00188453631105571
3.4,0.000425110792135269,-0.000819855201871902,-0.000608366294113935,0.00183964156633169
3.41,0.000420374755211939,-0.000825581578413134,-0.000580328096690737,0.00179357026340951
3.42,0.000415212427335377,-0.000830018891828243,-0.000552330970965884,0.00174642068080006
3.43,0.000409643455271062,-0.000833199424937349,-0.000524412041421985,0.00169828962950044
3.44,0.000403687457004949,-0.000835156216126551,-0.000496607213537464,0.00164927236434124
3.45,0.00039736399572981,-0.000835922991511082,-0.000468951161125309,0.00159946250013516
3.46,0.000390692554685758,-0.000835534098188886,-0.000441477315742332,0.00154895193259689
3.47,0.000383692512863802,-0.00083402443864338,-0.000414217858120998,0.0014978307639984
3.48,0.000376383121579888,-0.000831429406350819,-0.00038720371157454,0.00144618723351882
3.49,0.000368783481925389,-0.000827784822644342,-0.000360464537324863,0.00139410765224244
3.5,0.000360912523098709,-0.00082312687488352,-0.000334028731701686,0.00134167634275376
3.51,0.000352788981621232,-0.000817492055974949,-0.000307923425160317,0.0012889755832738
3.52,0.000344431381439613,-0.000810917105286206,-0.000282174483064603,0.00123608555627713
3.53,0.000335858014915077,-0.000803438950992325,-0.000256806508180776,0.00118308430152492
3.54,0.000327086924699195,-0.000795094653890796,-0.00023184284482724,0.00113004767344552
3.55,0.000318135886494365,-0.000785921352717984,-0.000207305584624706,0.0010770493027896
3.56,0.000309022392696125,-0.000775956210996851,-0.000183215573790615,0.00102416056248385
3.57,0.000299763636913229,-0.000765236365442834,-0.000159592421921337,0.000971450537603505
3.58,0.000290376499360414,-0.00075379887595182,-0.000136454512205316,0.000918985999380725
3.59,0.000280877533117666,-0.000741680677191243,-0.000113819013010101,0.000866831383162986
3.6,0.000271282951248866,-0.000728918531812527,-9.17018907860314e-05,0.000815048770232755
3.61,0.000261608614771663,-0.000715548985300324,-7.01179242292646e-05,0.00076369787339712
3.62,0.00025187002146956,-0.000701608322471265,-4.90807196468725e-05,0.000712836026253678
3.63,0.000242082295536265,-0.000687132525632347,-2.8602727466774e-05,0.000662518176036773
3.64,0.00023226017804156,-0.000672157234406462,-8.69525983546302e-06,0.000612796879946174
3.65,0.000222418018207109,-0.000656717707230081,1.0631490753294e-05,0.00056372230485848
3.66,0.000212569765479873,-0.000640848784525682,2.93684318553089e-05,0.000515342230319911
3.67,0.000202728962390086,-0.000624584853549092,4.75075505545204e-05,0.000467702054717734
3.68,0.00019290873818005,-0.000607959814909686,6.50418920789529e-05,0.000420844804526296
3.69,0.000183121803189366,-0.00059100705075908,8.19655376093026e-05,0.000374811146522578
3.7,0.000173380443981632,-0.000573759394641875,9.82735813348066e-05,0.000329639402865313
3.71,0.000163696519197036,-0.000556249102999856,0.000113962106810437,0.000285365568930938
3.72,0.000154081456114791,-0.000538507828319115,0.000129028162668787,0.000242023333799139
3.73,0.000144546247908818,-0.000520566593907574,0.000143469737739304,0.000199644103280324
3.74,0.000135101451579686,-0.000502455770288563,0.000157285735626725,0.000158257025377156
3.75,0.000125757186545355,-0.000484205053194324,0.000170475948799784,0.000117889018072147
3.76,0.000116523133872918,-0.00046584344314159,0.000183041032240365,7.85647993334346e-05
3.77,0.000107408536133175,-0.000447399226569763,0.000194982476702383,4.03069192310494e-05
3.78,9.84221978595951e-05,-0.00042889995852069,0.00020630258162871,3.13579405632697e-06
3.79,8.95724865929043e-05,-0.000410372446837497,0.000217004427773507,-3.29302576623685e-05
3.8,8.08673344923405e-05,-0.000391842737858613,0.00022709184957627,-6.787497735384e-05
3.81,7.23142404943808e-05,-0.000373336103581705,0.000236569407332853,-0.000101684126913651
3.82,6.39202729995885e-05,-0.000354877030271071,0.000245442359207673,-0.000134345447633726
3.83,5.56920730680773e-05,-0.000336489208480796,0.000253716633130154,-0.000165848617655591
3.84,4.76358581039824e-05,-0.000318195524464899,0.000261398798617347,-0.000196185208049773
3.85,3.9757426009245e-05,-0.000300018052944659,0.00026849603856352,-0.0002253486376227
3.86,3.20621597869674e-05,-0.000281978051202345,0.000275016121036297,-0.000253334126551112
3.87,2.4555032574569e-05,-0.000264095954469679,0.000280967371117748,-0.000280138648942617
3.88,1.72406130869824e-05,-0.000246391372578547,0.000286358642827631,-0.000305760884419494
3.89,1.01230714501576e-05,-0.00022888308784071,0.00029119929116471,-0.000330201168821321
3.9,3.2061854051999e-06,-0.000211589054122598,0.000295499144300886,-0.000353461444120265
3.91,-3.50665313644883e-06,-0.000194526397080639,0.000299268475961588,-0.000375545207641207
3.92,-1.00124312062696e-05,-0.000177711415522024,0.000302517978024629,-0.000396457460676986
3.93,-1.63085075797201e-05,-0.000161159583855335,0.000305258733368459,-0.00041620465658722
3.94,-2.23926052842834e-05,-0.00014488555559502,0.000307502188999477,-0.000434794648467169
3.95,-2.82628038335363e-05,-0.000128903167883357,0.000309260129486805,-0.000452236636471122
3.96,-3.39175312060689e-05,-0.000113225446993226,0.000310544650731622,-0.000468541114872715
3.97,-3.93555555878683e-05,-9.78646147747948e-05,0.000311368134096923,-0.000483719818942471
3.98,-4.45759768965478e-05,-8.2832096008999e-05,0.000311743220922277,-0.000497785671720703
3.99,-4.95782181055494e-05,-6.81385266306193e-05,0.000311682787446882,-0.000510752730761703
4,-5.43620163861762e-05,-5.37937627836382e-05,0.000311199920162993,-0.000522636134922912
4.01,-5.89274140850277e-05,-3.98068906715694e-05,0.000310307891620518,-0.000533452051270491
4.02,-6.32747495541079e-05,-2.61862371654716e-05,0.000309020136702334,-0.0005432176221704
4.03,-6.74046478505597e-05,-1.29393811324426e-05,0.000307350229388673,-0.000551950912631779
4.04,-7.13180113226508e-05,-7.3165447520158e-08,0.000305311860027683,-0.000559670857967068
4.05,-7.50160100982917e-05,1.24062903479082e-05,0.00030291881312806,-0.000566397211830926
4.06,-7.85000724920131e-05,2.4493576777861e-05,0.000300184945688491,-0.000572150494697652
4.07,-8.17718753459642e-05,3.61839805900951e-05,0.000297124166077413,-0.000576951942834404
4.08,-8.48333343201149e-05,4.74734703771161e-05,0.000293750413475514,-0.000580823457825109
4.09,-8.76865941464643e-05,5.83586816956225e-05,0.000290077637892164,-0.000583787556697577
4.1,-9.03340188616568e-05,6.88369017197528e-05,0.000286119780765942,-0.000585867322703914
4.11,-9.27781820320121e-05,7.89060534630828e-05,0.000281890756158242,-0.000587086356801945
4.12,-9.50218569845593e-05,8.85646796038611e-05,0.000277404432547904,-0.000587468729882956
4.13,-9.70680070572556e-05,9.78119259474803e-05,0.000272674615233748,-0.000587038935788697
4.14,-9.8919775881145e-05,0.00010664752455966,0.000267715029350836,-0.000585821845158214
4.15,-0.000100580477706789,0.000115071776603262,0.0002625393035053,-0.000583842660142729
4.16,-0.000102053587786866,0.000123085534911078,0.000257160954031555,-0.000581126870024444
4.17,-0.000103342732826415,0.000130690186326323,0.000251593369874765,-0.000577700207772862
4.18,-0.000104451681511746,0.00013788763384193,0.000245849798100501,-0.000573588607569883
4.19,-0.000105384335128616,0.000144680278569089,0.000239943330032576,-0.00056881816333272
4.2,-0.000106144718279816,0.000151071001564802,0.000233886888019208,-0.000563415088261407
4.21,-0.000106736969711901,0.000157063145547493,0.00022769321282674,-0.000557405675435492
4.22,-0.000107165333260309,0.000162660496529053,0.000221374851659362,-0.000550816259482316
4.23,-0.000107434148921729,0.000167867265390897,0.000214944146802438,-0.000543673179337171
4.24,-0.000107547844062094,0.000172688069430918,0.000208413224886276,-0.000536002742113489
4.25,-0.000107510924768164,0.000177127913907418,0.000201793986766407,-0.00052783118809919
4.26,-0.000107327967350224,0.000181192173605336,0.000195098098015759,-0.000519184656893277
4.27,-0.000107003610002986,0.000184886574449308,0.000188336980023342,-0.000510089154694781
4.28,-0.000106542544631352,0.000188217175187272,0.000181521801693468,-0.000500570522754228
4.29,-0.000105949508847288,0.000191190349167552,0.000174663471738834,-0.000490654406995911
4.3,-0.000105229278143608,0.000193812766231532,0.000167772631560208,-0.000480366228817389
4.31,-0.000104386658250089,0.00019609137474318,0.000160859648704874,-0.000469731157070835
4.32,-0.000103426477676883,0.000198033383775922,0.000153934610895421,-0.00045877408122912
4.33,-0.000102353580449835,0.000199646245476459,0.000147007320619958,-0.000447519585737789
4.34,-0.000101172819041867,0.000200937637624363,0.000140087290274313,-0.000435991925552435
4.35,-9.98890475042354e-05,0.000201915446405404,0.000133183737846312,-0.000424215002859395
4.36,-9.85071148010619e-05,0.000202587749415755,0.000126305583131797,-0.000412212344976105
4.37,-9.70318583501547e-05,0.000202962798913387,0.000119461444471616,-0.000400007083425958
4.38,-9.54680977727815e-05,0.000203049005332147,0.000112659635998432,-0.000387621934181084
4.39,-9.3820628854675e-05,0.000202854921073163,0.000105908165381828,-0.000375079179065027
4.4,-9.2094217720201e-05,0.000202389224587442,9.92147320598698e-05,-0.000362400648305991
4.41,-9.02935952212702e-05,0.000201660704762677,9.2586725944952e-05,-0.000349607704230004
4.42,-8.84234515422318e-05,0.000200678245626491,8.60312265914919e-05,-0.00033672122608213
4.43,-8.64884310216562e-05,0.000199450811377556,7.95550028127604e-05,-0.000323761595962668
4.44,-8.44931271915904e-05,0.000197987431755202,7.31645127339179e-05,-0.000310748685864139
4.45,-8.24420780345536e-05,0.000196297187757391,6.68659042681097e-05,-0.00029770184579378
4.46,-8.03397614582369e-05,0.000194389197716128,6.06650160022906e-05,-0.000284639892965263
4.47,-7.81905909875723e-05,0.000192272603738634,5.45673784792913e-05,-0.000271581102042354
4.48,-7.59989116735519e-05,0.000189956558521855,4.85782158624974e-05,-0.000258543196416319
4.49,-7.3768996217897e-05,0.000187450212547145,4.27024479694025e-05,-0.000245543340498028
4.5,-7.15050413124127e-05,0.000184762701661231,3.69446926602002e-05,-0.000232598133004875
4.51,-6.92111641916013e-05,0.000181903135048869,3.13092685675117e-05,-0.00021972360122187
4.52,-6.68913993968616e-05,0.00017888058360188,2.58001981532957e-05,-0.000206935196215568
4.53,-6.45496957503614e-05,0.000175704068688606,2.04212110789581e-05,-0.000194247788978808
4.54,-6.21899135364409e-05,0.000172382551327126,1.517574787467e-05,-0.000181675667483641
4.55,-5.98158218881858e-05,0.000168924921764941,1.00669638939134e-05,-0.000169232534619258
4.56,-5.74310963765985e-05,0.000165339989467183,5.0977335393034e-06,-0.000156931506991219
4.57,-5.50393167995969e-05,0.00016163647351481,2.70654745781695e-07,-0.000144785114557805
4.58,-5.26439651678797e-05,0.00015782299341361,-4.41194629265689e-06,-0.00013280530107892
4.59,-5.02484238845155e-05,0.00015390806031428,-8.94801016646239e-06,-0.00012100342535256
4.6,-4.78559741149464e-05,0.000149900068643265,-1.33357390779111e-05,-0.000109390263213578
4.61,-4.54697943439297e-05,0.000145807288143486,-1.75735914659152e-05,-9.79760102691567e-05
4.62,-4.30929591157954e-05,0.000141637856323555,-2.16602764416761e-05,-8.67702853451858e-05
4.63,-4.07284379542526e-05,0.000137399771313571,-2.55947480484546e-05,-7.57821346175252e-05
4.64,-3.8379094457845e-05,0.00013310088512507,-2.93761993585709e-05,-6.5020036401988e-05
4.65,-3.60476855670342e-05,0.00012874889731224,-3.30040564205805e-05,-5.44919065767602e-05
4.66,-3.37368609987739e-05,0.000124351349031046,-3.64779720693854e-05,-4.42051046108952e-05
4.67,-3.14491628443341e-05,0.000119915617492458,-3.97978196118477e-05,-3.4166440172486e-05
4.68,-2.91870253260372e-05,0.000115448910805568,-4.29636864002633e-05,-2.43821802901143e-05
4.69,-2.69527747084826e-05,0.000110958263205957,-4.59758673058395e-05,-1.48580570412132e-05
4.7,-2.47486293597556e-05,0.000106450530664299,-4.88348581040908e-05,-5.59927574104862e-06
4.71,-2.25766999580479e-05,0.000101932386869815,-5.15413487838305e-05,3.38947639386991e-06
4.72,-2.04389898390545e-05,9.74103195828294e-05,-5.40962167911922e-05,1.21040211340041e-05
4.73,-1.8337395479459e-05,9.28906273503741e-05,-5.65005202198579e-05,2.05406797025112e-05
4.74,-1.62737071117722e-05,8.8379416578442e-05,-5.87554909584128e-05,2.86962628441663e-05
4.75,-1.42496094657537e-05,8.38825989542157e-05,-6.08625278054724e-05,3.65680605229402e-05
4.76,-1.22666826316139e-05,7.94058892113109e-05,-6.28231895629581e-05,4.41538312734389e-05
4.77,-1.03264030401721e-05,7.49548032308155e-05,-6.46391881176128e-05,5.14517912311241e-05
4.78,-8.43014455513118e-06,7.05346564706623e-05,-6.63123815205626e-05,5.84606028659293e-05
4.79,-6.57917967262126e-06,6.61505627156504e-05,-6.78447670744401e-05,6.51793634435529e-05
4.8,-4.77468082316254e-06,6.18074331402181e-05,-6.92384744372887e-05,7.16075932383527e-05
4.81,-3.01772177120384e-06,5.75099756758845e-05,-7.04957587521681e-05,7.77452235213918e-05
4.82,-1.30927910740441e-06,5.32626946750986e-05,-7.16189938110795e-05,8.35925843467827e-05
4.83,3.49766171155114e-07,4.90698908630802e-05,-7.26106652615227e-05,8.91503921590642e-05
4.84,1.95862699762273e-06,4.49356615690933e-05,-7.34733638636904e-05,9.44197372439039e-05
4.85,3.51660849364637e-06,4.08639012284694e-05,-7.42097788059968e-05,9.94020710439668e-05
4.86,5.02310615399125e-06,3.68583021465856e-05,-7.48226910863259e-05,0.000104099193361322
4.87,6.47760396218706e-06,3.2922355515912e-05,-7.53149669660747e-05,0.000108513239467273
4.88,7.87967244184311e-06,2.90593526771579e-05,-7.56895515037541e-05,0.000112646667139992
4.89,9.22896664821792e-06,2.52723866154877e-05,-7.59494621746006e-05,0.000116502243649842
4.9,1.05252241045747e-05,2.15643536827206e-05,-7.60977825823388e-05,0.000120083032711724
4.91,1.17682626877935e-05,1.79379555363967e-05,-7.61376562689271e-05,0.000123392381423277
4.92,1.29579784676456e-05,1.43957012865658e-05,-7.60722806278075e-05,0.000126433907207185
4.93,1.40943435040693e-05,1.09399098411465e-05,-7.59049009258779e-05,0.000129211484775326
4.94,1.51774036067103e-05,7.57271244070594e-06,-7.56388044390944e-05,0.000131729233131907
4.95,1.62072760609167e-05,4.29605537352582e-06,-7.52773147063151e-05,0.000133991502632174
4.96,1.71841473242983e-05,1.11170286184741e-06,-7.48237859056925e-05,0.000136002862112725
4.97,1.8108270697875e-05,-1.97875988977232e-06,-7.42815973576267e-05,0.000137768086108848
4.98,1.89799639757564e-05,-4.97392349301162e-06,-7.36541481579999e-05,0.000139292142173752
4.99,1.97996070772035e-05,-7.87255103019895e-06,-7.29448519451196e-05,0.000140580178313962
5,2.05676396648343e-05,-1.06735745734774e-05,-7.21571318035173e-05,0.000141637510554555
5.01,2.12845587526378e-05,-1.33760915775229e-05,-7.12944153074631e-05,0.000142469610647352
5.02,2.19509163073704e-05,-1.59793611545299e-05,-7.0360129706785e-05,0.000143082093934558
5.03,2.25673168468054e-05,-1.84828002400762e-05,-6.93576972573049e-05,0.000143480707379786
5.04,2.31344150382102e-05,-2.08859796583726e-05,-6.82905306979402e-05,0.000143671317777804
5.05,2.36529133003225e-05,-2.31886200952835e-05,-6.71620288762573e-05,0.000143659900153743
5.06,2.41235594119957e-05,-2.53905879873802e-05,-6.59755725240036e-05,0.000143452526361956
5.07,2.45471441305779e-05,-2.74918913351548e-05,-6.47345201839e-05,0.000143055353894113
5.08,2.49244988229842e-05,-2.94926754483859e-05,-6.34422042887255e-05,0.000142474614905561
5.09,2.52564931123189e-05,-3.13932186314954e-05,-6.21019273934883e-05,0.000141716605468388
5.1,2.55440325427912e-05,-3.31939278165889e-05,-6.0716958561247e-05,0.000140787675059099
5.11,2.57880562655685e-05,-3.48953341517078e-05,-5.9290529902914e-05,0.000139694216288221
5.12,2.59895347480969e-05,-3.64980885516603e-05,-5.78258332711586e-05,0.000138442654878636
5.13,2.61494675093147e-05,-3.8002957218628e-05,-5.6326017108307e-05,0.000137039439898863
5.14,2.6268880883076e-05,-3.941081713957e-05,-5.47941834479358e-05,0.000135491034257007
5.15,2.63488258119922e-05,-4.07226515672686e-05,-5.32333850696478e-05,0.000133803905460552
5.16,2.63903756737924e-05,-4.19395454916771e-05,-5.16466228063309e-05,0.000131984516646649
5.17,2.63946241421973e-05,-4.3062681108045e-05,-5.00368430030103e-05,0.000130039317887055
5.18,2.63626830841929e-05,-4.40933332881055e-05,-4.84069351262231e-05,0.00012797473777137
5.19,2.62956804954843e-05,-4.50328650604181e-05,-4.67597295226745e-05,0.000125797175271741
5.2,2.61947584758051e-05,-4.58827231057636e-05,-4.50979953257635e-05,0.000123512991891699
5.21,2.60610712456532e-05,-4.66444332732938e-05,-4.34244385084099e-05,0.000121128504101358
5.22,2.58957832059195e-05,-4.73195961229341e-05,-4.17417000804592e-05,0.000118649976060723
5.23,2.57000670417739e-05,-4.79098824993435e-05,-4.0052354428798e-05,0.000116083612632416
5.24,2.54751018720718e-05,-4.84170291425274e-05,-3.8358907798171e-05,0.000113435552684695
5.25,2.5222071445445e-05,-4.88428343400024e-05,-3.66637969105614e-05,0.000110711862685227
5.26,2.49421623841396e-05,-4.91891536252034e-05,-3.49693877208698e-05,0.000107918530585641
5.27,2.46365624765705e-05,-4.94578955266229e-05,-3.32779743065073e-05,0.000105061459996512
5.28,2.43064590194626e-05,-4.96510173719676e-05,-3.15917778884103e-05,0.000102146464652032
5.29,2.39530372103586e-05,-4.97705211514148e-05,-2.99129459808758e-05,9.91792631632547e-05
5.3,2.3577478591177e-05,-4.98184494438452e-05,-2.82435516675199e-05,9.61654740584258e-05
5.31,2.31809595434189e-05,-4.97968814097304e-05,-2.65855930005722e-05,9.31106111085826e-05
5.32,2.2764649835528e-05,-4.97079288541504e-05,-2.4940992520629e-05,9.00200789362585e-05
5.33,2.23297112228274e-05,-4.9553732363215e-05,-2.33115968939166e-05,8.68991689048107e-05
5.34,2.18772961003677e-05,-4.93364575169678e-05,-2.16991766640365e-05,8.3753055285578e-05
5.35,2.14085462089416e-05,-4.90582911816524e-05,-2.01054261151056e-05,8.05867916997835e-05
5.36,2.09245913944388e-05,-4.87214378840261e-05,-1.85319632431387e-05,7.74053078318091e-05
5.37,2.04265484206368e-05,-4.83281162702159e-05,-1.69803298324717e-05,7.42134064102035e-05
5.38,1.9915519835448e-05,-4.78805556514179e-05,-1.54519916339745e-05,7.10157604525264e-05
5.39,1.93925928905694e-05,-4.73809926385567e-05,-1.39483386417593e-05,6.78169107698879e-05
5.4,1.88588385144102e-05,-4.68316678678355e-05,-1.24706854650584e-05,6.46212637268126e-05
5.41,1.83153103381027e-05,-4.62348228189249e-05,-1.10202717919104e-05,6.14330892518386e-05
5.42,1.77630437743372e-05,-4.559269672736e-05,-9.59826294127315e-06,5.82565190940575e-05
5.43,1.72030551486946e-05,-4.49075235925408e-05,-8.2057505001587e-06,5.50955453206099e-05
5.44,1.66363408830911e-05,-4.41815292825563e-05,-6.84375304237439e-06,5.19540190499682e-05
5.45,1.6063876730887e-05,-4.34169287368865e-05,-5.51321692544315e-06,4.88356494156748e-05
5.46,1.54866170631583e-05,-4.26159232678682e-05,-4.21501716227269e-06,4.57440027550472e-05
5.47,1.49054942055697e-05,-4.17806979616521e-05,-2.94995836414384e-06,4.26825020172168e-05
5.48,1.4321417825241e-05,-4.09134191792198e-05,-1.71877575159352e-06,3.96544263847413e-05
5.49,1.37352743669442e-05,-4.0016232157874e-05,-5.22136229777736e-07,3.66629111029074e-05
5.5,1.31479265379243e-05,-3.90912587134686e-05,6.39360475085773e-07,3.37109475107359e-05
5.51,1.25602128405892e-05,-3.81405950434976e-05,1.7651806215772e-06,3.0801383267604e-05
5.52,1.19729471522727e-05,-3.71663096310208e-05,2.85485520459616e-06,2.79369227693141e-05
5.53,1.13869183512346e-05,-3.61704412492686e-05,3.90797865587794e-06,2.51201277473662e-05
5.54,1.08028899880219e-05,-3.51549970666331e-05,4.92420749680756e-06,2.23534180451259e-05
5.55,1.02216000012818e-05,-3.4121950851626e-05,5.90325894680048e-06,1.96390725645288e-05
5.56,9.64376047708042e-06,-3.30732412772602e-05,6.84490949048201e-06,1.69792303769188e-05
5.57,9.07005745075537e-06,-3.20107703241902e-05,7.74899340685654e-06,1.43758919915856e-05
5.58,8.50115075029472e-06,-3.09364017818347e-05,8.61540126361435e-06,1.18309207755443e-05
5.59,7.93767388021417e-06,-2.98519598465908e-05,9.44407837967682e-06,9.34604451808702e-06
5.6,7.38023394487619e-06,-2.87592278161463e-05,1.02350232590315e-05,6.92285713363113e-06
5.61,6.82941161017425e-06,-2.76599468787931e-05,1.09882859988562e-05,4.56282049639651e-06
5.62,6.28576110248454e-06,-2.65558149965483e-05,1.1703966674877e-05,2.2672664004548e-06
5.63,5.74981024376974e-06,-2.54484858807986e-05,1.23822137068463e-05,3.7398638718113e-08
5.64,5.22206052170354e-06,-2.43395680590926e-05,1.3023222206971e-05,-2.12570480553606e-06
5.65,4.70298719367051e-06,-2.32306240316262e-05,1.36272323140555e-05,-4.22108946096874e-06
5.66,4.19303942348393e-06,-2.21231695158842e-05,1.41945275160632e-05,-6.24792197063148e-06
5.67,3.69264044965455e-06,-2.10186727778288e-05,1.47254329637359e-05,-8.20548760083275e-06
5.68,3.20218778403465e-06,-1.99185540479542e-05,1.52203137778398e-05,-1.00931876626254e-05
5.69,2.72205343965576e-06,-1.88241850204628e-05,1.56795733525437e-05,-1.19105368520547e-05
5.7,2.25258418657406e-06,-1.7736888433755e-05,1.61036516573607e-05,-1.36571605152344e-05
5.71,1.79410183453439e-06,-1.665793773037e-05,1.64930235400164e-05,-1.53327918442379e-05
5.72,1.3469035412632e-06,-1.55885567944602e-05,1.68481970325337e-05,-1.6937269009708e-05
5.73,9.11262145201124e-07,-1.45299197648356e-05,1.71697116627518e-05,-1.84705322359979e-05
5.74,4.87426521488271e-07,-1.34831509215671e-05,1.7458136773422e-05,-1.99326208245593e-05
5.75,7.56219600191046e-08,-1.24493246441012e-05,1.77140698509496e-05,-2.13236701311952e-05
5.76,-3.23949435610971e-07,-1.14294654387987e-05,1.79381348657762e-05,-2.26439085026875e-05
5.77,-7.11108329438346e-07,-1.0424548033781e-05,1.81309806263185e-05,-2.38936541782009e-05
5.78,-1.0856977159062e-06,-9.43549753893549e-06,1.8293279148308e-05,-2.50733121607514e-05
5.79,-1.44758246523519e-06,-8.46318966891061e-06,1.84257240412957e-05,-2.61833710639088e-05
5.8,-1.7966488525324e-06,-7.50845102690694e-06,1.85290289140118e-05,-2.72243999387825e-05
5.81,-2.13280407176924e-06,-6.57205944705591e-06,1.86039258001939e-05,-2.81970450862159e-05
5.82,-2.45597573574562e-06,-5.65474439316198e-06,1.86511636064202e-05,-2.9102026858986e-05
5.83,-2.76611136314344e-06,-4.75718741157489e-06,1.86715065834075e-05,-2.99401364586758e-05
5.84,-3.06317785375704e-06,-3.88002263595114e-06,1.86657328221612e-05,-3.07122327317545e-05
5.85,-3.34716095297184e-06,-3.02383734166021e-06,1.8634632776284e-05,-3.14192389692653e-05
5.86,-3.61806470654483e-06,-2.18917254759061e-06,1.85790078116801e-05,-3.20621397143836e-05
5.87,-3.87591090672243e-06,-1.37652366311304e-06,1.84996687848131e-05,-3.26419775819711e-05
5.88,-4.120738530712e-06,-5.8634117796391e-07,1.83974346506059e-05,-3.31598500941102e-05
5.89,-4.35260317250306e-06,1.80968607179569e-07,1.82731311009939e-05,-3.3616906535462e-05
5.9,-4.57157646901395e-06,9.25042811649961e-07,1.8127589235074e-05,-3.40143448321491e-05
5.91,-4.77774552151764e-06,1.64556116946943e-06,1.79616442617186e-05,-3.43534084577229e-05
5.92,-4.97121231327875e-06,2.34224518994581e-06,1.77761342354536e-05,-3.46353833696278e-05
5.93,-5.15209312431076e-06,3.01485728635287e-06,1.75718988263313e-05,-3.48615949794349e-05
5.94,-5.32051794413922e-06,3.66319987484165e-06,1.73497781244584e-05,-3.50334051599704e-05
5.95,-5.47662988343294e-06,4.28711444570556e-06,1.71106114797751e-05,-3.51522092923232e-05
5.96,-5.62058458534087e-06,4.88648060909665e-06,1.68552363776124e-05,-3.52194333555673e-05
5.97,-5.75254963734762e-06,5.4612151172622e-06,1.65844873504927e-05,-3.52365310618974e-05
5.98,-5.87270398443549e-06,6.01127086534074e-06,1.62991949265729e-05,-3.52049810397283e-05
5.99,-5.98123734431562e-06,6.53663587272519e-06,1.60001846150692e-05,-3.5126284067169e-05
6,-6.07834962546505e-06,7.0373322469668e-06,1.56882759289411e-05,-3.50019603581415e-05
