Czas_s,Pozycja_X_m,Pozycja_Y_m,Kat_Alpha_rad,Kat_Beta_rad,Sterowanie_Ux,Sterowanie_Uy
0,0.12,0.12,0.0349065850398866,-0.0349065850398866,-19.0542714356166,-4.94572856438346
0.01,0.1205,0.1195,0.0349065850398866,-0.0349065850398866,-16.059501927359,-3.92414500840436
0.02,0.121024459542803,0.118975540457197,0.0330011578963249,-0.0354011578963249,-13.3438790780158,-3.01281254219004
0.03,0.121573378628409,0.118426621371591,0.0294897805600274,-0.0362881452536037,-10.8881116203702,-2.2032763828014
0.04,0.122145422096798,0.117852896188916,0.0246440153159282,-0.0374764138651015,-8.6739494429012,-1.48758439010697
0.05,0.122738129475708,0.117253743384461,0.0187094389097921,-0.0388850101148794,-6.68414250249952,-0.858264251795477
0.06,0.123348105268207,0.116628330321432,0.0119074675593658,-0.0404423648036681,-4.90240034584944,-0.308301278567629
0.07,0.123971191031828,0.115975669976316,0.00443708195868959,-0.0420855459176362,-3.3133523275357,0.168883171838245
0.08,0.124602620528074,0.115294671088434,-0.00352354367657159,-0.0437595571594612,-1.90250860067347,0.579452627556755
0.09,0.125237159151036,0.114584182257305,-0.0118155045445863,-0.0454166800841023,-0.656221944649158,0.929175782208801
0.1,0.125869228776608,0.113843030479338,-0.0202977162726684,-0.0470158577459877,0.438349515670652,1.22344611458268
0.11,0.126493019109352,0.113070054584826,-0.0288455501952154,-0.0485221178296523,1.39327865422417,1.46730084497898
0.12,0.127102586542336,0.112264134007137,-0.0373495491661954,-0.0499060333018585,2.21990471496686,1.66543922770636
0.13,0.127691941486219,0.111424213288311,-0.0457142202717529,-0.0511432186895669,2.92886768112981,1.82224018179275
0.14,0.128255125067437,0.110549322699008,-0.0538569009058137,-0.0522138601545047,3.53014162059679,1.94177926426456
0.15,0.12878627604145,0.109638595325751,-0.0617066947717616,-0.0531022776012632,4.0330669917501,2.02784499236832
0.16,0.129279688715614,0.108691280954771,-0.0692034744756498,-0.0537965171215952,4.44638189978549,2.08395452288607
0.17,0.129729862627227,0.107706757059273,-0.0762969474803629,-0.0542879721426904,4.77825229856758,2.11336869824761
0.18,0.130131544675654,0.106684537175706,-0.0829457822950975,-0.054571031711497,5.03630113763121,2.11910647048856
0.19,0.130479764363025,0.105624276934515,-0.0891167918799754,-0.0546427544104788,5.2276364579749,2.10395871526012
0.2,0.130769862755802,0.104525777991819,-0.0947841713510901,-0.0545025664624117,5.35887844387719,2.07050144908049
0.21,0.130997515739412,0.103388990090496,-0.0999287871764074,-0.0541519826428187,5.43618544113132,2.02110846384524
0.22,0.131158752100096,0.102214011462245,-0.104537515157337,-0.0535943486783176,5.4652789548735,1.95796339329717
0.23,0.131249966932052,0.101001087766156,-0.108602624594153,-0.052834603867432,5.45146764260508,1.8830712267096
0.24,0.131267930833744,0.0997506097443154,-0.112121206135482,-0.0518790627172166,5.39967032011011,1.79826928547237
0.25,0.131209795324917,0.0984631097607644,-0.115094640912551,-0.0507352144443303,5.31443799977339,1.70523767859795
