Czesotl_rad_s,Amplituda,Faza_deg
0.1,0.029986498944296,-4.75172507575834
0.103123976721898,0.0299856421573902,-4.90017838266399
0.120376109287479,0.029980435732962,-5.72002866778818
0.140514438521591,0.0299733410695239,-6.67707987617304
0.164021810888447,0.0299636731008308,-7.7943109817183
0.191461850683706,0.0299504980002263,-9.09856047757459
0.223492473767168,0.0299325426683348,-10.6211809824355
0.260881662076293,0.0299080711315367,-12.398808538189
0.304525877138004,0.0298747156220322,-14.4742687316668
0.355471554070177,0.0298292454794595,-16.8976470754058
0.414940191423546,0.0297672505396126,-19.7275580368957
0.484357638430384,0.0296827065580978,-23.0326562008973
0.565388281865398,0.0295673772769606,-26.8934446388304
0.659974952199814,0.0294099892656465,-31.4044491962009
0.770385505858151,0.0291950893123593,-36.6768398614159
0.899267200456775,0.0289014573830872,-42.8415800151389
1,0.0286396293040995,-47.6683316142255
1.04971016675159,0.0284999011061898,-50.0531356999877
1.22532149912945,0.0279502148075062,-58.4935793665977
1.43031174107335,0.0271971180645252,-68.3763038334819
1.66959583921912,0.0261653572216849,-79.9468341785915
1.94891098652796,0.0247556740801576,-93.4738567687113
2.27495418004029,0.0228480215870468,-109.214156514788
2.65554279136315,0.0203287776171231,-127.321168768762
3.09980199980815,0.0171682067022299,-147.668552877966
3.6183835821686,0.0135423481269552,-169.638835973663
4.22372130494709,0.00987921723511222,-192.095616575105
4.93032904244276,0.00667904141834474,-213.736728054478
5.75514876852394,0.00423717748346314,-233.591693501327
6.71795676570752,0.00256274425865365,-251.222462425435
7.84183779101342,0.00149840076330897,-266.59586901832
9.15373856742734,0.000855656461181277,-279.880383918806
10,0.000616362409685539,-286.62573890482
10.6851138717546,0.000480620901780272,-291.311203012091
12.4726807097846,0.000266835383379162,-301.127386352799
14.5592986612399,0.00014691717847072,-309.54874804102
16.9949975020921,8.04089151487354e-05,-316.769734532626
19.8381767430218,4.38183980739763e-05,-322.959592831014
23.1570058447448,2.38036399914052e-05,-328.264574696799
27.0310586824555,1.29013543929685e-05,-332.810618856644
31.5532214481074,6.98072870309793e-06,-336.705970722244
36.8319197353342,3.77254996315476e-06,-340.04356769274
42.9937182046895,2.03695018917979e-06,-342.903150058374
50.1863551600587,1.09910959455246e-06,-345.353104375238
58.5822847947313,5.92779054970187e-07,-347.4520620222
68.3828120377689,3.19588881728085e-07,-349.250279876203
79.8229191397705,1.72257540252981e-07,-350.790829808623
93.1768997226252,9.28287489061982e-08,-352.110621778482
100,6.99838739174354e-08,-352.648903955977
