Czas_s,Pozycja_X_m,Pozycja_Y_m,Kat_Alpha_rad,Kat_Beta_rad,Sterowanie_Ux,Sterowanie_Uy
0,0.05,0.05,0,0,-1.66666666666666,-1.66666666666666
0.01,0.05,0.05,0,0,-1.45282850222554,-1.45282850222554
0.02,0.05,0.05,-0.000166666666666666,-0.000166666666666666,-1.25479169928922,-1.25479169928922
0.03,0.05,0.05,-0.000478616183555887,-0.000478616183555887,-1.07169882609041,-1.07169882609041
0.04,0.0499998832142857,0.0499998832142857,-0.000916044870374028,-0.000916044870374028,-0.902729683414644,-0.902729683414644
0.05,0.0499994310553742,0.0499994310553742,-0.00146064343980121,-0.00146064343980121,-0.747099951842478,-0.747099951842478
0.06,0.0499983370107357,0.0499983370107357,-0.00209551497756986,-0.00209551497756986,-0.604059881819401,-0.604059881819401
0.07,0.0499962194723726,0.0499962194723726,-0.00280509651052275,-0.00280509651052275,-0.472893025292655,-0.472893025292655
0.08,0.0499926335767288,0.0499926335767288,-0.00357508403165759,-0.00357508403165759,-0.352915007691906,-0.352915007691906
0.09,0.0499870821098873,0.0499870821098873,-0.00439236085532169,-0.00439236085532169,-0.243472339067464,-0.243472339067464
0.1,0.0499790255305921,0.0499790255305921,-0.00524492917975498,-0.00524492917975498,-0.143941263235248,-0.143941263235248
0.11,0.0499678911612976,0.0499678911612976,-0.00612184473809502,-0.00612184473809502,-0.053726643812062,-0.053726643812062
0.12,0.0499530815951993,0.0499530815951993,-0.00701315442275858,-0.00701315442275858,0.0277391139419401,0.0277391139419401
0.13,0.0499339823650381,0.0499339823650381,-0.00790983677180335,-0.00790983677180335,0.100997106524499,0.100997106524499
0.14,0.0499099689173849,0.0499099689173849,-0.00880374520945392,-0.00880374520945392,0.166562941855922,0.166562941855922
0.15,0.0498804129341081,0.0498804129341081,-0.00968755393645205,-0.00968755393645205,0.224927716196665,0.224927716196665
0.16,0.0498446880407952,0.0498446880407952,-0.0105547063692646,-0.0105547063692646,0.276558959278126,0.276558959278126
0.17,0.0498021749400454,0.0498021749400454,-0.0113993660304574,-0.0113993660304574,0.321901548578632,0.321901548578632
0.18,0.0497522660057611,0.0497522660057611,-0.0122163697957225,-0.0122163697957225,0.361378593649228,0.361378593649228
0.19,0.0496943693728513,0.0496943693728513,-0.0130011834061297,-0.0130011834061297,0.395392291367412,0.395392291367412
0.2,0.0496279125551059,0.0496279125551059,-0.013749859157172,-0.013749859157172,0.424324752971271,0.424324752971271
0.21,0.0495523456224168,0.0495523456224168,-0.0144589956790775,-0.0144589956790775,0.448538803701699,0.448538803701699
0.22,0.0494671439669896,0.0494671439669896,-0.0151256997256859,-0.0151256997256859,0.46837875585635,0.46837875585635
0.23,0.049371810686733,0.049371810686733,-0.0157475498919241,-0.0157475498919241,0.48417115603571,0.48417115603571
0.24,0.0492658786125972,0.0492658786125972,-0.0163225621825767,-0.0163225621825767,0.496225507339217,0.496225507339217
0.25,0.0491489120052872,0.0491489120052872,-0.0168491573576257,-0.0168491573576257,0.504834967247538,0.504834967247538
0.26,0.0490205079454763,0.0490205079454763,-0.0173261299819408,-0.0173261299819408,0.510277021906077,0.510277021906077
0.27,0.0488802974404027,0.0488802974404027,-0.0177526191095312,-0.0177526191095312,0.512814137504325,0.512814137504325
0.28,0.0487279462685346,0.0487279462685346,-0.0181280805349309,-0.0181280805349309,0.512694389425961,0.512694389425961
0.29,0.0485631555828477,0.0485631555828477,-0.0184522605465802,-0.0184522605465802,0.510152069825441,0.510152069825441
0.3,0.0483856622921573,0.0483856622921573,-0.0187251711192869,-0.0187251711192869,0.50540827426831,0.50540827426831
0.31,0.0481952392388982,0.0481952392388982,-0.0189470664850111,-0.0189470664850111,0.498671468054515,0.498671468054515
0.32,0.0479916951907334,0.0479916951907334,-0.0191184210233084,-0.0191184210233084,0.490138032826626,0.490138032826626
0.33,0.0477748746624102,0.0477748746624102,-0.0192399084148003,-0.0192399084148003,0.479992794048032,0.479992794048032
0.34,0.0475446575833556,0.0475446575833556,-0.0193123820030095,-0.0193123820030095,0.46840952991987,0.46840952991987
0.35,0.0473009588256189,0.0473009588256189,-0.019336856311814,-0.019336856311814,0.455551462289622,0.455551462289622
0.36,0.0470437276059216,0.0470437276059216,-0.0193144896676264,-0.0193144896676264,0.441571730089031,0.441571730089031
0.37,0.0467729467747658,0.0467729467747658,-0.0192465678772099,-0.0192465678772099,0.426613845824074,0.426613845824074
