Czas_s,Pozycja_X_m,Pozycja_Y_m,Kat_Alpha_rad,Kat_Beta_rad,Sterowanie_Ux,Sterowanie_Uy
0,0.12,0.12,0.0349065850398866,-0.0349065850398866,-3.30483761921088,-3.30483761921088
0.01,0.1205,0.1195,0.0349065850398866,-0.0349065850398866,-3.06158955648501,-3.06158955648501
0.02,0.121024459542803,0.118975540457197,0.0345761012779655,-0.0348676804020228,-2.82741961588155,-2.82741961588155
0.03,0.121573378628409,0.118426621371591,0.0339394585603959,-0.0347895842603603,-2.60214590509174,-2.60214590509174
0.04,0.122146525682125,0.117853270004218,0.0330200738812382,-0.0346721425817242,-2.38558744180252,-2.38558744180252
0.05,0.122743454599303,0.117255541078159,0.0318404746115713,-0.0345153272762286,-2.17756416007023,-2.17756416007023
0.06,0.123363521153965,0.116633516886477,0.0304223165977241,-0.034319229474487,-1.97789692063334,-1.97789692063334
0.07,0.124005898784052,0.115987307311897,0.0287864021678699,-0.034084052970898,-1.78640752488688,-1.78640752488688
0.08,0.124669593765983,0.115317049762949,0.0269526980459524,-0.0338101078323334,-1.60291873224901,-1.60291873224901
0.09,0.125353459791147,0.114622909031169,0.0249403531715461,-0.0334978041714837,-1.42725428065832,-1.42725428065832
0.1,0.126056211956871,0.11390507707383,0.022767716423915,-0.0331476460840478,-1.2592389099486,-1.2592389099486
0.11,0.126776440184353,0.113163772726567,0.0204523542482181,-0.0327602257488809,-1.09869838785554,-1.09869838785554
0.12,0.127512622075986,0.112399241350156,0.0180110681815263,-0.0323362176901482,-0.945459538418015,-0.945459538418015
0.13,0.128263135224417,0.111611754415559,0.0154599122760489,-0.0318763732004581,-0.799350272544369,-0.799350272544369
0.14,0.129026268985624,0.110801609031281,0.0128142104167297,-0.0313815149238861,-0.660199620521803,-0.660199620521803
0.15,0.129800235728219,0.109969127416924,0.0100885735301561,-0.0308525315977246,-0.527837766254923,-0.527837766254923
0.16,0.130583181571113,0.109114656326753,0.00729691668153037,-0.0302903729517352,-0.402096083027014,-0.402096083027014
0.17,0.131373196621602,0.108238566426941,0.00445247605627909,-0.0296960447636054,-0.282807170585233,-0.282807170585233
0.18,0.132168324725852,0.107341251630082,0.00156782582272512,-0.0290706040692536,-0.169804893358457,-0.169804893358457
0.19,0.132966572743681,0.106423128390428,-0.00134510512788738,-0.0284151545265578,-0.0629244196238807,-0.0629244196238807
0.2,0.133765919359461,0.105484634963209,-0.00427501656783572,-0.0277308419310219,0.0379977385541506,0.0379977385541506
0.21,0.134564323440863,0.104526230631281,-0.00721122044974645,-0.0270188498818339,0.133123684782384,0.133123684782384
0.22,0.135359731957083,0.103548394902258,-0.0101436245578018,-0.0262803955967077,0.222614097356144,0.222614097356144
0.23,0.136150087468118,0.102551626679139,-0.0130627162973788,-0.025516725873845,0.306628187991154,0.306628187991154
0.24,0.136933335196515,0.101536443407392,-0.0159595466272203,-0.0247291131992948,0.385323660417888,0.385323660417888
0.25,0.137707429692993,0.100503380201299,-0.0188257141382627,-0.0239188519979351,0.458856668979786,0.458856668979786
0.26,0.138470341107156,0.0994529889523153,-0.0216533492832632,-0.0230872550262477,0.527381777369941,0.527381777369941
0.27,0.139220061074483,0.0983858374220385,-0.0244350987613658,-0.0222356499050057,0.591051917634279,0.591051917634279
0.28,0.139954608230633,0.0973025083223468,-0.0271641100617314,-0.0213653757899454,0.650018349562719,0.650018349562719
0.29,0.140672033364009,0.0962035983851145,-0.0298340161703335,-0.0204777801784451,0.704430620583438,0.704430620583438
0.3,0.141370424217406,0.0950897174238466,-0.0324389204439794,-0.019574215850191,0.754436526269125,0.754436526269125
0.31,0.142047909949472,0.0939614873894679,-0.034973381655567,-0.0186560379397645,0.8001820715579,0.8001820715579
0.32,0.14270266526657,0.0928195414224113,-0.0374323992145276,-0.0177246011390467,0.841811432785645,0.841811432785645
0.33,0.143332914235522,0.0916645229030555,-0.0398113985663324,-0.0167812570272953,0.879466920620515,0.879466920620515
0.34,0.143936933787596,0.090497084502473,-0.0421062167748587,-0.0158273515267136,0.913288943984705,0.913288943984705
0.35,0.14451305692396,0.0893178872353593,-0.0443130882913229,-0.0148642224812972,0.943415975042849,0.943415975042849
0.36,0.145059675632713,0.0881275995169257,-0.0464286309133887,-0.0138931973567092,0.969984515330959,0.969984515330959
0.37,0.145575243527456,0.0869268962254535,-0.0484498319379502,-0.0129155910589098,0.993129063094409,0.993129063094409
