Czesotl_rad_s,Re,Im
0.1,0.079148282202006,-0.00784169448302299
0.104352398443576,0.0791083914996678,-0.00818115369905375
0.118836762224553,0.0789635070077893,-0.0093090956688025
0.135331590520663,0.078775854940101,-0.0105899769526378
0.154115940640028,0.0785329046886835,-0.0120433105669446
0.175507603716031,0.0782185177928984,-0.0136905107111729
0.199868481055379,0.07781195219722,-0.0155547814034664
0.227610706736209,0.0772866209493115,-0.0176608194444508
0.25920362003753,0.0766085650430672,-0.0200342325307781
0.295181705658628,0.0757346086396677,-0.0227005313390978
0.336153636060026,0.0746101879753525,-0.0256834988220782
0.382812568903094,0.0731668932642651,-0.0290026697747985
0.435947873799044,0.0713198511993784,-0.0326695714213217
0.496458486758874,0.0689652252918426,-0.0366822912932435
0.565368118273071,0.0659783476765415,-0.0410178757588456
0.643842572309333,0.0622133428036659,-0.0456220670788411
0.733209469228826,0.057505567360606,-0.0503960341267106
0.834980706290621,0.051678733599009,-0.0551801432809898
0.950878035728149,0.0445590858582341,-0.0597355434706651
1,0.0414193525316688,-0.0613709146733624
1.08286219312416,0.0359992551523833,-0.063725385471045
1.23316606887416,0.0259142656182209,-0.0666985546507276
1.40433248392872,0.0143320401002445,-0.0680791510028201
1.59925720889962,0.00146299524381057,-0.0671640786116419
1.67297141445637,-0.00321975097717101,-0.0661640060446207
1.83328949965467,-0.0128951337307011,-0.0628283268821407
1.9818942319466,-0.0210737603245732,-0.0584129482417291
2.12044709621194,-0.0278467604256185,-0.0532616338104866
2.25049102852383,-0.0333175295967182,-0.0476307284530149
2.37342736316585,-0.0375869815865517,-0.0417167901718887
2.49051767409591,-0.0407492129259556,-0.0356762194738543
2.60289818770997,-0.0428918301248761,-0.0296382032740638
2.64018374234824,-0.0434024555221589,-0.0276078719962049
2.71159979484922,-0.0440979726900375,-0.023712785177893
2.81757003161133,-0.0444486197601313,-0.0179956129726183
2.92169537961112,-0.0440245718916028,-0.0125705095841231
3.02482338292291,-0.0429078917890824,-0.00751066274673359
3.12778475012748,-0.0411827683297387,-0.00287896973354235
3.23141603484354,-0.0389358446783618,0.00127210479059541
3.33658381235713,-0.0362560786541433,0.00490091878424816
3.44421159243146,-0.0332342088905665,0.00797713034656924
3.55531110877713,-0.0299618965927061,0.0104821543790615
3.67102018605091,-0.0265306056575289,0.0124095246990352
3.79265021128955,-0.0230302759979262,0.013765111191216
3.92174748463373,-0.0195478369368781,0.014567157115549
4.06017464251121,-0.0161655996825518,0.0148461114982989
4.21022134688705,-0.0129595601412002,0.0146442364691076
4.37475822057984,-0.00999763579430168,0.0140149693638603
4.55745581961312,-0.00733785366246821,0.0130220134035327
4.76310351732215,-0.00502650210952424,0.0117381169065254
4.99808575460935,-0.00309626092750229,0.0102434766052027
5.27111343395149,-0.00156433877605323,0.00862366271634661
5.59438314430531,-0.00043068752607396,0.00696691042467228
5.98548262678371,0.000323548669320056,0.00536055915127998
6.47066025069895,0.000737022758792775,0.00388636978975902
7.09073292641642,0.000867998657200553,0.00261447364985559
7.60849607398179,0.000835323538972275,0.00190731855743244
8.6645736208844,0.000662210642017893,0.00104908221255887
9.86723727024761,0.000470995385265112,0.000568625023525925
10,0.000453034359928028,0.000533585689906263
11.2368335255054,0.000315904371132178,0.000305154768327542
12.7965330336841,0.000204421958340729,0.000162619023852534
14.5727225833225,0.000129205389069436,8.62228454366588e-05
16.595451512646,8.03540891364582e-05,4.55462295622651e-05
18.8989400802683,4.94027557409387e-05,2.39923412845014e-05
21.5221583989687,3.01217470435217e-05,1.26119281625935e-05
24.5094857268695,1.82535316369106e-05,6.61910811780417e-06
27.9114612698142,1.10110854741405e-05,3.46969538584988e-06
31.7856391969201,6.61946754760791e-06,1.81711023646349e-06
36.197562334346,3.96907416835775e-06,9.50962506927406e-07
41.2218710100952,2.37519602522278e-06,4.97404138218965e-07
46.9435658091429,1.41924451941587e-06,2.60060285399344e-07
53.4594456020118,8.47064078756115e-07,1.35924970072113e-07
60.8797451751704,5.05118545820548e-07,7.10259722484623e-08
69.330000168468,3.01007509085096e-07,3.71067190883988e-08
78.9531708703693,1.79281833123458e-07,1.93831492201074e-08
89.9120608010735,1.06738777459199e-07,1.0123883540384e-08
100,6.98180337449698e-08,5.95035860869951e-09
