Czesotl_rad_s,Amplituda,Faza_deg
0.1,0.0822450468609869,-5.7127413814643
0.100388562792588,0.0822445384513202,-5.73493308980539
0.117218193284866,0.0822206363914101,-6.69604272138951
0.136869225484945,0.0821880816366129,-7.81808732092932
0.15981465299779,0.0821437582186632,-9.12793522493637
0.186606764393603,0.082083442019426,-10.6568941934707
0.217890436604277,0.0820014185442605,-12.4414185594085
0.254418656889965,0.0818899789279927,-14.5239145145867
0.29707064698416,0.0817387639594573,-16.953649692637
0.34687302565926,0.081533925968252,-19.7877702069283
0.405024519088301,0.0812570864701344,-23.092424743983
0.472924813772788,0.0808840910913221,-26.9439936582026
0.552208246516716,0.0803836137915584,-31.4304283832667
0.644783142352874,0.0797157530439972,-36.652740580772
0.752877747271855,0.0788308989459746,-42.7267815346853
0.879093861338785,0.0776692993041448,-49.7857052224413
1,0.0764433247009165,-56.5148824995081
1.0264694631285,0.0761617637037875,-57.9840773781437
1.19855183282785,0.0742313706003633,-67.5057536338169
1.39948293405311,0.0717937977085892,-78.579722365335
1.63409910949359,0.0687477656769165,-91.510839439817
1.90804749002135,0.0649339582224131,-106.73194547934
2.22792191919437,0.0600244106556919,-124.860983794112
2.60142166480939,0.053346222023788,-146.635017670482
3.03753673763702,0.0440022778127615,-172.314249505005
3.54676427789748,0.0322237449577064,-200.319135321762
4.14136121782533,0.020694900797336,-227.083419902258
4.83563930182435,0.0120943086973692,-249.854397621584
5.64630956524656,0.00673379795743979,-268.233104368831
6.59288456328143,0.00367248944091717,-282.990130995191
7.69814803146674,0.00198653819249332,-294.984896888402
8.98870328238834,0.00107111937458975,-304.872305290068
10,0.000699770840613745,-310.69702413924
10.4956135382895,0.000576799088263341,-313.11501096709
12.2551496121759,0.000310444439373239,-320.042674177059
14.3096629338442,0.000167049510757104,-325.898084842857
16.7086049342714,8.98796356259519e-05,-330.866519018583
19.5097173245965,4.83564781797013e-05,-335.09371122839
22.7804219193036,2.60156980347314e-05,-338.697012182849
26.5994434561713,1.39961555679746e-05,-341.772565977929
31.058704473709,7.52969144593648e-06,-344.400132047303
36.2655378551308,4.05081408719072e-06,-346.646471056909
42.3452702940402,2.17924043346969e-06,-348.567821052815
49.4442388649597,1.17237446509412e-06,-350.211772872666
57.7333133065222,6.30705148630078e-07,-351.618732106814
67.4120087974736,3.3930131918234e-07,-352.823085194215
78.7132882185939,1.82534137585542e-07,-353.85414624204
91.9091694893334,9.819789865199e-08,-354.736936328179
100,7.00709638761415e-08,-355.162917938301
