Czesotl_rad_s,Amplituda,Faza_deg
0.1,0.0795357953873189,-5.6581707080041
0.101268852104619,0.0795342178537617,-5.729945605912
0.118244165147987,0.0795112104231634,-6.69011251852289
0.138064985441924,0.0794798752967212,-7.81103875306394
0.161208294559159,0.0794372140206711,-9.11956041835788
0.188231028681811,0.0793791620121026,-10.6469472872563
0.219783481088875,0.0793002209568624,-12.4296089925348
0.256624951251789,0.0791929741891768,-14.5098992505477
0.299642017128451,0.0790474560918642,-16.9370242971756
0.349869870372478,0.0788503466931965,-19.7680587568271
0.408517227882563,0.0785839705245803,-23.0690686788058
0.476995419180234,0.078225101768923,-26.9163399575537
0.556952349594259,0.077743626703662,-31.3977179880196
0.650312156564669,0.0771012022487839,-36.614099040141
0.759321513382389,0.0762501814231975,-42.6812160106416
0.886603694648887,0.0751332208200349,-49.7321164659574
1,0.0740402048348584,-55.9845079612805
1.03522170452347,0.0736839956545264,-57.9213050287197
1.2087519869189,0.0718288906616153,-67.4326953014781
1.41137049145714,0.0694873516291515,-78.4956190418798
1.64795316633437,0.0665625955056323,-91.4159434887148
1.9241932964233,0.06290144963665,-106.629060207215
2.24673851031584,0.0581855092799582,-124.758772999261
2.62335075333606,0.0517550866587331,-146.553367682498
3.06309307622159,0.0427194558632929,-172.284930625469
3.57654773448234,0.0312851258142987,-200.363074596648
4.1760708469263,0.0200777916575174,-227.181907973165
4.87608974162675,0.0117232402195816,-249.970585970411
5.69345014486467,0.00652277311459581,-268.343751349625
6.64782156803479,0.00355587883976243,-283.08705412603
7.76217064801908,0.0019229828716007,-295.06711062369
9.06331383180915,0.00103671088748915,-304.941250861256
10,0.000699967013328586,-310.332511802197
10.5825627055528,0.000558233571706912,-313.172654139157
12.3564774976574,0.000300445534195833,-320.090877511452
14.4277468887568,0.00016167005327812,-325.938446466609
16.8462153008813,8.69873356047801e-05,-330.900365233684
19.6700823872093,4.68020613313908e-05,-335.122132183712
22.9673035877298,2.5180535591623e-05,-338.72090370658
26.8172254547321,1.35475223786284e-05,-341.792666667034
31.312495101695,7.28872673935963e-06,-344.417053501126
36.5612897258415,3.92140235391059e-06,-346.660721843949
42.6899198570914,2.10974384557268e-06,-348.579825607841
49.8458689797475,1.13505538406223e-06,-350.221886465147
58.2013426744212,6.10665886644963e-07,-351.627252801116
67.957412689138,3.28541129962413e-07,-352.830263500435
79.3488556653429,1.76756524706631e-07,-353.860192976795
92.6498029611682,9.50957011313849e-08,-354.74202907032
100,7.00711395910318e-08,-355.128643182562
