Czesotl_rad_s,Re,Im
0.1,0.0818365734410935,-0.00818675641426044
0.102383892818642,0.081813755040297,-0.00838087538892501
0.116356258455732,0.0816692955101101,-0.00951710068315987
0.132235437714788,0.0814829500969529,-0.0108048831994954
0.15028165411725,0.0812426615766957,-0.0122632776976726
0.170790643979478,0.0809329601230121,-0.0139131872644154
0.194098502856288,0.0805340360610223,-0.0157772722920073
0.220587193380331,0.0800205864203123,-0.0178796940023552
0.250690804758237,0.0793603975737821,-0.0202456049237774
0.284902666502379,0.0785126327077035,-0.02290026198693
0.32378343297611,0.0774258113175486,-0.0258675892237354
0.367970271239704,0.0760355069467488,-0.0291679552257903
0.418187302764845,0.0742618617629289,-0.0328148569732209
0.475257470133545,0.0720071400311054,-0.0368101235375638
0.540116023189609,0.0691537391625488,-0.0411371883975644
0.613825845649907,0.0655633691296727,-0.0457519632982292
0.697594873343636,0.0610785103955364,-0.0505709401445433
0.792795889524788,0.055527746976101,-0.0554564364412413
0.900989021657828,0.0487370620116055,-0.06019947577904
1,0.0421753390826881,-0.0637559617964471
1.02394730834758,0.0405495125888695,-0.0645016878790999
1.16368575539695,0.0308556819828784,-0.0679586558672894
1.32249435715505,0.019637051582851,-0.0700478169705046
1.50297562430017,0.00702522159824088,-0.0701236652943478
1.65567404244659,-0.00322837848101216,-0.0683815971246085
1.81476037551265,-0.0132395367989922,-0.0649301900353238
1.96229452277582,-0.0217001515472222,-0.0603588401511452
2.09990799744192,-0.0287036741172886,-0.0550249547395818
2.22911903998233,-0.0343570642565116,-0.0491952431658683
2.35130890639891,-0.0387651858058074,-0.0430741821950947
2.46772290854824,-0.0420260843172017,-0.0368243292023946
2.57948406813096,-0.0442311775573723,-0.0305797649273339
2.61198740506696,-0.0446963183761314,-0.028740341657657
2.68761247722825,-0.0454672608266688,-0.0244545030586663
2.79304674476686,-0.0458188431290549,-0.0185474569057699
2.89666586725036,-0.0453701693397375,-0.0129451453311067
2.99931100196366,-0.0442066952807976,-0.0077229611079241
3.10180729183116,-0.0424159733601914,-0.00294555827029537
3.20498631810049,-0.0400879879408341,0.00133326933441637
3.30971008363487,-0.0373150093310164,0.00507096954572861
3.41689775396885,-0.0341910416510225,0.00823670642389143
3.52755678474871,-0.0308109363994378,0.0108118149215607
3.64282062458131,-0.0272692364906751,0.0127901588975522
3.76399600704559,-0.0236588074570095,0.0141783399202542
3.89262409047732,-0.0200693043284698,0.014995720468369
4.03056161674594,-0.0165855146360018,0.0152742353209484
4.18009125087233,-0.0132856100415306,0.0150579700281414
4.34407503313799,-0.0102393314408077,0.0144024852760207
4.52617265806064,-0.00750612567280919,0.013373859706869
4.73115932936973,-0.0051332479135788,0.0120474094397215
4.96540043262892,-0.00315384612832058,0.0105060174695324
5.23758043050494,-0.00158505986974892,0.00883796739178239
5.55985799154055,-0.00042620854068611,0.00713412225170107
5.94976448518131,0.000342763596032917,0.0054842262359301
6.43346108864608,0.000762243701703882,0.00397205829371546
7.05162366610819,0.000892672132688406,0.00266919787885602
7.92879812243399,0.000802285600337189,0.00157360737316941
9.0108439733918,0.000608593564421275,0.0008686785052431
10,0.000456291893130848,0.000530544001602444
10.240556999815,0.000425006758597167,0.000473649053996802
11.6380893927504,0.000283019602119183,0.000256058425251371
13.2263435198004,0.000182879745061378,0.000137583237029018
15.0313472426785,0.000115805889303618,7.35951577982e-05
17.0826804544836,7.23028428602522e-05,3.92363591011314e-05
19.4139598266639,4.46858004781294e-05,2.08661437329109e-05
22.0633897095696,2.74128365227606e-05,1.10757353023437e-05
25.074388214596,1.67240005230436e-05,5.87050551003996e-06
28.4962987379756,1.01607847042484e-05,3.10812307354516e-06
32.3851985864706,6.15395569918e-06,1.64419107440999e-06
36.8048179564966,3.71832731116076e-06,8.69206155054045e-07
41.8275843266485,2.24259847794217e-06,4.59277122896602e-07
47.5358093788389,1.35067483098848e-06,2.42581845768785e-07
54.02303789898,8.12616825887481e-07,1.28088947536296e-07
61.3955807626118,4.88498935582184e-07,6.76183374788821e-08
69.7742571276163,2.93471700348612e-07,3.56894301543586e-08
79.2963743845789,1.76220553637228e-07,1.88345240958308e-08
90.1179783116683,1.05774996655169e-07,9.93855420978997e-09
100,6.98214057115982e-08,5.90857706964444e-09
