Czesotl_rad_s,Re,Im
96.9438512939452,7.81922080294558e-08,1.31598091668254e-08
100,6.91234635124424e-08,1.12712755625591e-08
110.349546900321,4.67310286707758e-08,6.89383860109375e-09
125.609023559255,2.79071455089077e-08,3.6104950998827e-09
142.978627848482,1.66559892468603e-08,1.89056140859265e-09
162.750154743388,9.93640285954823e-09,9.89810091828239e-10
185.255749531086,5.92566146705922e-09,5.18160641675026e-10
210.873487576323,3.53287331264685e-09,2.71231121035442e-10
240.033725674679,2.10586034296649e-09,1.41966451056471e-10
273.226331690528,1.25505250007032e-09,7.43035634199476e-11
311.008913931705,7.47895423434493e-10,3.88880671921126e-11
1000,7.00619333800147e-12,1.13203049602856e-13
3110.08913931705,7.48933989065294e-14,3.89054991245208e-16
10000,7.00713336179564e-16,1.13207956273944e-18
100000,7.00714276218937e-20,1.13208005341204e-23
311008.913931705,7.48944480375451e-22,3.89056752010091e-26
1000000,7.00714285619332e-24,1.13208005832207e-28
10000000,7.00714285713336e-28,1.13208005790854e-33
100000000,7.00714285714276e-32,1.13208005136304e-38
311008913.931705,7.48944481424687e-34,3.89056749541005e-41
1000000000,7.00714285714286e-36,1.13208006058575e-43
10000000000,7.00714285714286e-40,1.13208046399242e-48
100000000000,7.00714285714286e-44,1.13207329559164e-53
1000000000000,7.00714285714286e-48,1.13208874188677e-58
3110089139317.05,7.48944481424689e-50,3.8902515526767e-61
10000000000000,7.00714285714286e-52,1.13286556414499e-63
100000000000000,7.00714285714286e-56,1.1344101936578e-68
1e+15,7.00714285714286e-60,1.07517337195226e-73
1e+16,7.00714285714286e-64,7.93984808370381e-79
1e+17,7.00714285714286e-68,1.71625501423365e-83
3.11008913931705e+17,7.48944481424689e-70,1.83438492383164e-85
1e+18,7.00714285714286e-72,1.71625501423365e-87
1e+19,7.00714285714286e-76,1.71625501423365e-91
1e+20,7.00714285714286e-80,1.71625501423365e-95
