Czas_s,Pozycja_X_m,Pozycja_Y_m,Kat_Alpha_rad,Kat_Beta_rad,Sterowanie_Ux,Sterowanie_Uy
0,0.05,0.05,0,0,-0.111803398874989,-0.111803398874989
0.01,0.05,0.05,0,0,-0.10547810857876,-0.10547810857876
0.02,0.05,0.05,-1.11803398874989e-05,-1.11803398874989e-05,-0.0993373354696054,-0.0993373354696054
0.03,0.05,0.05,-3.29084906328738e-05,-3.29084906328738e-05,-0.093377861147097,-0.093377861147097
0.04,0.0499999921657761,0.0499999921657761,-6.45703749252092e-05,-6.45703749252092e-05,-0.0875964920000423,-0.0875964920000423
0.05,0.0499999612721027,0.0499999612721027,-0.000105570045332254,-0.000105570045332254,-0.0819900595171739,-0.0819900595171739
0.06,0.0499998851330452,0.0499998851330452,-0.000155329364939304,-0.000155329364939304,-0.0765554205873549,-0.0765554205873549
0.07,0.0499997350195488,0.0499997350195488,-0.00021328769049807,-0.00021328769049807,-0.0712894577893441,-0.0712894577893441
0.08,0.0499994760645473,0.0499994760645473,-0.000278901558115573,-0.000278901558115573,-0.0661890796711648,-0.0661890796711648
0.09,0.0499990676558142,0.0499990676558142,-0.000351644371512009,-0.000351644371512009,-0.061251221019126,-0.061251221019126
0.1,0.049998463816775,0.049998463816775,-0.000431006092875562,-0.000431006092875562,-0.0564728431165466,-0.0564728431165466
0.11,0.0499976135755011,0.0499976135755011,-0.000516492936341028,-0.000516492936341028,-0.0518509339922347,-0.0518509339922347
0.12,0.0499964613221008,0.0499964613221008,-0.000607627064118148,-0.000607627064118148,-0.0473825086587798,-0.0473825086587798
0.13,0.0499949471547215,0.0499949471547215,-0.000703946285294492,-0.000703946285294492,-0.0430646093407154,-0.0430646093407154
0.14,0.049993007214378,0.049993007214378,-0.000805003757336714,-0.000805003757336714,-0.0388943056926127,-0.0388943056926127
0.15,0.049990574008816,0.049990574008816,-0.000910367690313007,-0.000910367690313007,-0.0348686950071704,-0.0348686950071704
0.16,0.0499875767256212,0.0499875767256212,-0.00101962105385856,-0.00101962105385856,-0.030984902413366,-0.030984902413366
0.17,0.0499839415347805,0.0499839415347805,-0.00113236128690483,-0.00113236128690483,-0.0272400810647371,-0.0272400810647371
0.18,0.0499795918809014,0.0499795918809014,-0.00124820001019244,-0.00124820001019244,-0.0236314123178641,-0.0236314123178641
0.19,0.0499744487652919,0.0499744487652919,-0.00136676274158652,-0.00136676274158652,-0.0201561059011285,-0.0201561059011285
0.2,0.0499684310181039,0.0499684310181039,-0.00148768861421239,-0.00148768861421239,-0.0168114000738205,-0.0168114000738205
0.21,0.0499614555607377,0.0499614555607377,-0.00161063009742837,-0.00161063009742837,-0.0135945617756761,-0.0135945617756761
0.22,0.0499534376587067,0.0499534376587067,-0.00173525272065174,-0.00173525272065174,-0.010502886766923,-0.010502886766923
0.23,0.0499442911651576,0.0499442911651576,-0.00186123480005267,-0.00186123480005267,-0.00753369975891743,-0.00753369975891743
0.24,0.0499339287552377,0.0499339287552377,-0.00198826716813029,-0.00198826716813029,-0.00468435453545712,-0.00468435453545712
0.25,0.0499222621515044,0.0499222621515044,-0.00211605290618381,-0.00211605290618381,-0.00195223406485683,-0.00195223406485683
0.26,0.0499092023405625,0.0499092023405625,-0.00224430707969087,-0.00224430707969087,0.000665249397125353,0.000665249397125353
0.27,0.04989465978112,0.04989465978112,-0.00237275647660441,-0.00237275647660441,0.00317065421341954,0.00317065421341954
0.28,0.0498785446036452,0.0498785446036452,-0.00250113934857825,-0.00250113934857825,0.00556650928074177,0.00556650928074177
0.29,0.0498607668018107,0.0498607668018107,-0.00262920515513074,-0.00262920515513074,0.00785531395356256,0.00785531395356256
