Czesotl_rad_s,Amplituda,Faza_deg
0.01,0.447209123340006,-0.845764360210417
0.0376502226116306,0.447150196396302,-3.1843994788507
0.0439881545535556,0.447127052578423,-3.72048798844532
0.0513929960252017,0.447095458924574,-4.34684136101844
0.0600443475579474,0.447052329360341,-5.0786671606269
0.0701520431284377,0.446993449820708,-5.93374046209545
0.0819612395712145,0.446913065198964,-6.93284052553099
0.0957583627286667,0.446803314395213,-8.10026363493525
0.1,0.446766142598978,-8.45919681114354
0.11187805455904,0.446653457054904,-9.46442650036839
0.130711289700952,0.446448814184507,-11.0585779849493
0.152714858357408,0.446169314940754,-12.9216414039268
0.178422445501686,0.445787499867339,-15.0992157773023
0.208457575125386,0.445265771293971,-17.644773019824
0.243548733484574,0.444552596370253,-20.6211004289802
0.284547038150385,0.443577244732443,-24.1020561174603
0.332446881417616,0.442242461073095,-28.1747328410218
0.388410048766303,0.440414198842246,-32.942169369867
0.453793897356885,0.437907110313176,-38.5268198993878
0.530184278013502,0.434463758285014,-45.0751131492394
0.619433999200812,0.429724129908125,-52.7636435093063
0.723707765917834,0.423179048517504,-61.8078910901841
0.84553468347802,0.4140941097841,-72.4748435082238
0.987869599627101,0.401375096112332,-85.100859122735
1,0.400179354754301,-86.1859889238552
1.15416477281949,0.383319919899121,-100.112065711946
1.34845360492955,0.357215889261977,-118.022902682859
1.5754484692905,0.319095089477343,-139.314679007651
1.8406550068287,0.265359971776132,-163.972114012468
2.15050566248564,0.198766078499201,-190.670773371116
2.51251570078347,0.132574131981868,-216.746542201939
2.93546548460929,0.0805669314294337,-239.856877101049
3.42961343829433,0.0462291629333471,-259.224047253684
4.00694486029516,0.0257236252620524,-275.166405811723
4.68146262029777,0.0140890444615784,-288.304784815435
5.4695267914495,0.00765283300367925,-299.208341521755
6.39025145531997,0.00413787863812769,-308.32368995707
7.46596830388632,0.00223143423277456,-315.990431304829
8.72276828296487,0.00120141471951689,-322.468769486049
10,0.000696874095364461,-327.340276438747
10.1911344143655,0.000646190993960938,-327.961814924346
11.9066811455369,0.000347328686372618,-332.631219190839
13.9110181592389,0.000186606555916545,-336.60782828876
16.2527595944915,0.000100226008854974,-339.999007676705
18.9887031569217,5.38197240412564e-05,-342.893796334715
22.185207717211,2.88959644678045e-05,-345.366635224969
25.9198028105668,1.55126639823619e-05,-347.480141186148
30.2830690747811,8.32726094077147e-06,-349.287225373735
35.3808352359109,4.46985936328527e-06,-350.832749054705
41.3367449283118,2.39920900083448e-06,-352.154843562939
48.2952556058933,1.28774424296956e-06,-353.285979762646
56.4251422816088,6.91165278281851e-07,-354.253845923779
65.9235910765382,3.70960330170148e-07,-355.082075747496
77.0209818654393,1.99098553837375e-07,-355.790856914946
89.9864760193196,1.06857533442722e-07,-356.397442843817
100,7.00679217579794e-08,-356.758242627376
